Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
KCR,Royals,121.172,447.331,494.451,103.627,64.5361,20.7024,1.90401,16.484,55.4714,60.0036,37.683,2.03198,118.454,5.93346,2.65615,0.847248,9.96831,3.32648,1.06222,0.231655,0.298302,0.396996,0.695298,0.301897,0.0762117,0.239566,0.318124,0.165341,3.92158,0.276599,,,53.9437,-4.47945,-3.15,-0.470275,-0.470275,0.076131,-6.593696624040604,-9.680399894714355,89.4925,493.0,4.074380165,493.0,4.074380165,167.33999633789062,0.10144928,OF,/players/jac-caglianone/35041/stats/batting,7,AL,Jac Caglianone,695506,35041,35041
MIN,Twins,12.419,38.36,42.099,7.49786,4.43085,1.67725,0.0410603,1.3487,4.00295,4.60945,2.73493,0.0473193,13.4413,0.647442,0.249739,0.106897,0.605746,0.140019,0.0471171,0.19546,0.259102,0.346802,0.605904,0.265792,0.0649643,0.319278,0.203472,0.151342,2.65323,0.258154,,,3.35884,-1.61548,0.0,-0.0425594,-0.0425594,0.0737979,-1.6859364956617355,0.9582561254501343,66.8798,28.4,2.366666666,28.4,2.366666666,999.0,0.02702703,C,/players/alex-jackson/17276/stats/batting,8,AL,Alex Jackson,656577,17276,17276
MIN,Twins,13.263,48.1345,52.016,12.591,8.72499,2.77413,0.107414,0.984506,5.65301,5.41475,2.75523,0.0565731,9.1989,0.697121,0.343181,0.0859667,1.13029,0.595357,0.126327,0.26158,0.308943,0.385036,0.693979,0.302999,0.052969,0.176848,0.299518,0.123456,4.02157,0.303088,,,5.72139,-0.424698,0.0,-0.0126788,-0.0126788,0.0720725,-0.4718437837436795,-0.614027738571167,92.5104,56.8,4.369230769,56.8,4.369230769,999.0,0.0,OF,/players/gabriel-gonzalez/sa3015723/stats/batting,8,AL,Gabriel Gonzalez,694224,sa3015723,sa3015723
SEA,Mariners,8.179,17.8027,19.954,4.0913,2.63594,0.851274,0.109268,0.494816,2.22012,2.0842,1.55524,0.017707,4.81674,0.445282,0.126705,0.0240523,0.291513,0.311671,0.058082,0.229813,0.305661,0.373289,0.67895,0.299201,0.0779411,0.241392,0.322881,0.143476,5.19307,0.285031,,,2.13328,-0.224441,0.0,0.00805706,0.00805706,0.0718161,-0.0581726124510169,0.07331717014312744,97.1839,13.3,1.6625,13.3,1.6625,999.0,0.0,2B/SS,/players/michael-arroyo/sa3018429/stats/batting,11,AL,Michael Arroyo,703197,sa3018429,sa3018429
LAA,Angels,20.014,70.6726,79.315,16.7576,12.7941,2.84115,0.354822,0.767577,8.81125,4.92491,6.2305,0.153929,17.9358,1.04749,0.412166,0.952258,1.66432,3.90829,0.565743,0.237117,0.306723,0.319942,0.626665,0.280416,0.0785539,0.226134,0.347377,0.0828259,6.35584,0.305263,,,7.26985,-2.10183,0.0,0.418483,0.418483,0.066079,-1.7751812040805817,-0.3088580369949341,76.5338,68.1,3.405,68.1,3.405,999.0,0.0,OF,/players/nelson-rada/sa3018421/stats/batting,1,AL,Nelson Rada,703185,sa3018421,sa3018421
DET,Tigers,5.983,18.1038,19.802,4.52208,3.07862,0.934968,0.0416816,0.466811,2.20338,2.082,1.29609,0.0464696,3.90707,0.222366,0.147964,0.0318099,0.353086,0.432866,0.0794363,0.249787,0.305538,0.383393,0.688931,0.300599,0.0654526,0.197307,0.33173,0.133606,4.70302,0.292212,,,2.1395,-0.200259,0.0,0.024001,0.024001,0.0610131,-0.17754193395376205,0.09233023971319199,91.3645,15.9,2.65,15.9,2.65,999.0,0.0,2B/3B,/players/hao-yu--lee/sa3017863/stats/batting,6,AL,Hao-Yu  Lee,701678,sa3017863,sa3017863
TEX,Rangers,43.888,158.492,170.47,37.1175,26.4308,7.05796,0.476754,3.15192,16.768,16.2331,8.97051,0.345088,26.8892,1.26709,1.25498,0.485383,3.45554,2.3074,0.732456,0.234191,0.278584,0.3444,0.622985,0.272433,0.0526222,0.157736,0.33361,0.110209,4.04531,0.261866,,,14.52,-5.62233,-0.57,-0.0782672,-0.0782672,0.0609468,-5.378892034292221,0.10728394985198975,73.6181,128.7,2.925,128.7,2.925,999.0,0.09302326,2B,/players/cody-freeman/25629/stats/batting,13,AL,Cody Freeman,683227,25629,25629
LAA,Angels,16.708,55.5823,62.071,11.223,7.04109,2.26452,0.224648,1.69276,6.98617,5.36525,5.25094,0.0199229,21.7494,0.716869,0.303919,0.216978,0.717434,2.34451,0.538882,0.201917,0.277926,0.342108,0.620033,0.274733,0.0845957,0.350395,0.24143,0.14019,6.02257,0.293744,,,5.40289,-1.93128,0.02,0.162471,0.162471,0.0586807,-1.8406788259744644,0.2778395004570484,72.6188,49.2,2.894117647,49.2,2.894117647,999.0,0.02272727,2B/OF,/players/kyren-paris/26420/stats/batting,1,AL,Kyren Paris,677347,26420,26420
TEX,Rangers,9.215,27.6515,30.311,5.83078,4.04208,1.19295,0.0633601,0.532389,2.95577,2.59639,2.01025,0.00955009,8.22189,0.382421,0.183401,0.0834382,0.544617,0.51159,0.162153,0.210867,0.272051,0.316352,0.588404,0.261599,0.0663208,0.271251,0.2445,0.105486,4.36633,0.277685,,,2.31515,-1.26632,0.02,-0.00650361,-0.00650361,0.0571582,-1.2156262681819499,0.7310339398682117,66.1548,25.8,2.866666666,25.8,2.866666666,999.0,0.0,C,/players/willie-maciver/24641/stats/batting,13,AL,Willie MacIver,680862,24641,24641
SEA,Mariners,11.65,36.2147,40.342,8.32715,6.24676,1.66125,0.117506,0.301633,4.12806,2.84686,3.40601,0.089834,7.92715,0.0988843,0.252363,0.370077,0.688259,1.48798,0.355216,0.229939,0.296009,0.307287,0.603296,0.269725,0.0844285,0.196499,0.429664,0.0773488,5.42892,0.284207,,,3.34748,-1.41923,0.0,0.0883443,0.0883443,0.057015,-1.0110264047980309,0.17978394031524658,76.8786,25.5,2.125,25.5,2.125,999.0,0.01428571,3B,/players/miles-mastrobuoni/20017/stats/batting,11,AL,Miles Mastrobuoni,670156,20017,20017
DET,Tigers,3.88,11.5448,12.631,2.82231,1.88206,0.559205,0.0152597,0.365787,1.31904,1.43647,0.83631,0.0647644,2.73355,0.101159,0.0900002,0.0587751,0.259118,0.0529443,0.0118213,0.244467,0.299054,0.390601,0.689656,0.298768,0.0662109,0.216416,0.305943,0.146134,2.72214,0.287804,,,1.34594,-0.146515,-0.05,-0.0124382,-0.0124382,0.0536475,-0.15977220982313156,0.24938271567225456,90.1032,10.7,2.675,10.7,2.675,999.0,0.0,C/1B,/players/eduardo-valencia/sa3006622/stats/batting,6,AL,Eduardo Valencia,680664,sa3006622,sa3006622
BAL,Orioles,30.08,88.3654,99.573,17.51,12.6526,3.19013,0.0,1.66728,8.64713,8.36033,7.90377,0.0774041,27.9019,1.23176,0.566133,0.715451,2.00043,0.17181,0.103029,0.198155,0.271708,0.290861,0.562568,0.25367,0.0793766,0.280216,0.28327,0.0927056,1.95592,0.266882,,,6.96437,-4.80095,0.0,-0.151158,-0.151158,0.0508319,-4.759621292352676,1.8293099403381348,60.7317,67.3,2.243333333,67.3,2.243333333,999.0,0.0,C,/players/jacob-stallings/13723/stats/batting,2,AL,Jacob Stallings,607732,13723,13723
TEX,Rangers,27.726,91.474,99.124,18.763,11.9613,4.05019,0.3215,2.43001,10.1199,9.01448,5.66546,0.100538,23.652,0.894818,0.608026,0.481675,1.19515,2.46439,0.583062,0.205119,0.256718,0.33612,0.592838,0.259585,0.0571553,0.23861,0.239534,0.131001,5.31533,0.24747,,,7.40901,-4.30326,0.51,0.132494,0.132494,0.0471596,-3.9837030172348022,1.0329526662826538,64.7674,67.8,2.421428571,67.8,2.421428571,999.0,0.0,OF,/players/michael-helman/24605/stats/batting,13,AL,Michael Helman,680737,24605,24605
BOS,Red Sox,55.071,198.715,214.071,50.1932,39.823,7.66472,0.753679,1.95185,22.0821,17.415,9.51062,0.151515,36.0259,2.55601,1.32624,1.57153,5.0974,6.3296,2.04632,0.252589,0.293529,0.328213,0.621743,0.2747,0.0444274,0.168289,0.263994,0.075624,5.17789,0.29767,,,18.6278,-6.66631,0.05,0.086358,0.086358,0.0467425,-7.589274428784847,0.6781581528484821,69.5783,173.5,3.154545454,173.5,3.154545454,745.72998046875,0.0,SS,/players/isiah-kiner-falefa/16512/stats/batting,3,AL,Isiah Kiner-Falefa,643396,16512,16512
ATH,Athletics,30.871,100.695,111.835,23.0439,16.2394,4.35259,0.241094,2.21083,11.8236,9.83991,8.41197,0.0702805,24.0902,1.5259,0.616185,0.585889,2.34278,1.50243,0.494644,0.228848,0.296468,0.34273,0.639197,0.283647,0.0752177,0.215408,0.349186,0.113881,4.06781,0.277736,,,10.5439,-2.67027,0.0,-0.074428,-0.074428,0.0466015,-3.090530328452587,-0.30316638946533203,77.1179,92.0,2.967741935,92.0,2.967741935,999.0,0.0,3B,/players/brett-harris/29788/stats/batting,10,AL,Brett Harris,695391,29788,29788
SEA,Mariners,11.467,29.9234,33.13,6.30886,4.72861,1.18379,0.0148735,0.381586,2.80851,2.74972,2.76872,0.0177371,8.35816,0.178868,0.164582,0.0944549,0.742011,0.0242187,0.0099573,0.210834,0.280197,0.289645,0.569842,0.257045,0.0835715,0.252284,0.33126,0.0788112,1.61703,0.277647,,,2.40797,-1.50659,0.0,-0.0497926,-0.0497926,0.0465752,-1.2937053069472313,0.6086493730545044,68.1437,15.5,1.409090909,15.5,1.409090909,999.0,0.0,C,/players/jhonny-pereda/19802/stats/batting,11,AL,Jhonny Pereda,640902,19802,19802
TEX,Rangers,10.835,32.6459,37.164,7.01211,5.02374,1.23577,0.103595,0.649012,3.67868,3.16984,3.71193,0.0514956,8.3504,0.468274,0.247485,0.0903728,0.792039,0.123913,0.0452037,0.214793,0.301894,0.318634,0.620528,0.279181,0.0998797,0.224691,0.444521,0.103841,3.07092,0.266305,,,3.36912,-1.0221,0.01,-0.0541506,-0.0541506,0.0460629,-1.0061139464378357,0.17720677889883518,78.2667,30.5,2.772727272,30.5,2.772727272,999.0,0.17021277,1B/3B,/players/jonah-bride/24703/stats/batting,13,AL,Jonah Bride,681146,24703,24703
DET,Tigers,5.937,19.6299,21.108,4.94729,3.44023,0.985455,0.0246444,0.496959,2.08543,2.38383,1.10838,0.159137,3.73974,0.182115,0.153288,0.0342968,0.460777,0.0842841,0.0207464,0.252028,0.295999,0.38069,0.676688,0.292087,0.0525101,0.177172,0.29638,0.128662,2.65552,0.286259,,,2.13472,-0.359349,0.0,-0.0218193,-0.0218193,0.0445659,-0.3825373202562332,0.09162036329507828,85.5007,13.9,2.316666666,13.9,2.316666666,999.0,0.0,2B,/players/maxwell-anderson/sa3022567/stats/batting,6,AL,Max Anderson,801194,sa3022567,sa3022567
TEX,Rangers,26.448,86.6891,99.196,19.719,13.7475,3.78034,0.3121,1.879,10.7668,8.89252,8.79561,0.1169,19.7873,2.8611,0.686971,0.163248,2.18245,1.06828,0.337507,0.227468,0.316821,0.343302,0.660123,0.295748,0.088669,0.199477,0.444508,0.115834,4.15388,0.271496,,,10.3269,-1.39389,-0.03,-0.0914978,-0.0914978,0.0417466,-1.298192285001278,-1.7079423945397139,89.6788,93.3,3.588461538,93.3,3.588461538,999.0,0.15909091,OF,/players/mark-canha/11445/stats/batting,13,AL,Mark Canha,592192,11445,11445
CLE,Guardians,6.589,19.5938,21.633,4.17792,2.59454,0.846913,0.0789843,0.657486,2.42706,2.25262,1.62054,0.0247205,6.6822,0.238428,0.142033,0.0382041,0.282431,0.653626,0.0938085,0.213227,0.279553,0.36518,0.644733,0.282341,0.0749107,0.308889,0.242517,0.151953,5.83988,0.283994,,,2.01665,-0.53946,0.0,0.0630717,0.0630717,0.0414427,-0.44119513034820557,0.10168209671974182,80.2225,22.6,3.228571428,22.6,3.228571428,999.0,0.0,SS/OF,/players/kahlil-watson/sa3017513/stats/batting,5,AL,Kahlil Watson,696135,sa3017513,sa3017513
TBR,Rays,10.129,36.7516,41.037,9.29298,6.50708,1.85914,0.151755,0.775,4.45644,4.21958,3.54398,0.184843,7.59203,0.419529,0.254613,0.0673018,0.831588,0.62728,0.126284,0.252859,0.323568,0.374967,0.698535,0.306845,0.0863607,0.185004,0.466804,0.122108,4.38808,0.297424,,,4.64194,-0.206893,0.0,0.00583718,0.00583718,0.040578,-0.23425942286849022,-0.781558632850647,95.0359,42.5,4.25,42.5,4.25,999.0,0.0,1B,/players/john-morgan/sa3022919/stats/batting,12,AL,Tre' Morgan,691003,sa3022919,sa3022919
LAA,Angels,12.054,44.7994,48.664,11.5459,9.36581,1.84069,0.191706,0.147699,4.7859,3.49774,2.36701,0.0924173,5.4447,0.813392,0.286707,0.397526,1.35835,1.12848,0.366611,0.257725,0.305104,0.317261,0.622365,0.276785,0.0486398,0.111884,0.434736,0.0595366,4.83087,0.288608,,,4.31698,-1.43304,0.03,-0.00665378,-0.00665378,0.0404041,-1.4960455857217312,0.21601851098239422,74.0326,38.9,3.241666666,38.9,3.241666666,999.0,0.01923077,2B/3B,/players/nick-madrigal/20521/stats/batting,1,AL,Nick Madrigal,663611,20521,20521
TBR,Rays,9.021,28.1224,30.555,6.49497,4.31209,1.37046,0.105562,0.706858,3.0227,3.26532,1.90136,0.0474788,6.40372,0.180776,0.2259,0.124515,0.544205,0.344128,0.0671886,0.230953,0.281859,0.362597,0.644456,0.281099,0.0622276,0.20958,0.296916,0.131644,4.16213,0.272538,,,2.81755,-0.792758,0.01,-0.000588517,-0.000588517,0.039165,-0.8180689020082355,0.14921295084059238,77.3002,23.9,2.655555555,23.9,2.655555555,999.0,0.0,OF,/players/victor-mesa-jr/25999/stats/batting,12,AL,Victor Mesa Jr.,683748,25999,25999
TOR,Blue Jays,5.987,20.8553,22.859,4.39629,2.89391,0.925102,0.0439588,0.533323,2.22122,2.26447,1.70013,0.0609924,6.29337,0.121047,0.140138,0.0423859,0.341937,0.163796,0.041792,0.2108,0.272498,0.336091,0.608589,0.267577,0.0743746,0.275312,0.270146,0.125291,3.47098,0.27264,,,1.85692,-0.844048,-0.1,-0.0150802,-0.0150802,0.0318334,-0.8375907111912966,0.36195986717939377,69.4711,19.7,3.283333333,19.7,3.283333333,999.0,0.0,C,/players/brandon-valenzuela/sa3005729/stats/batting,14,AL,Brandon Valenzuela,678218,sa3005729,sa3005729
BOS,Red Sox,27.888,86.5376,94.373,19.7666,14.0488,3.50659,0.123428,2.08773,8.99221,9.85042,6.18871,0.0739847,25.7921,0.876972,0.557616,0.212081,2.14154,0.216437,0.0878678,0.228416,0.284962,0.344165,0.629127,0.277377,0.0655771,0.273299,0.239946,0.115749,2.31987,0.298552,,,8.41718,-2.73372,0.0,-0.131599,-0.131599,0.0291229,-3.3102743327617645,0.34675559401512146,71.4224,76.4,2.728571428,76.4,2.728571428,999.0,0.04651163,2B,/players/brendan-rodgers/17907/stats/batting,3,AL,Brendan Rodgers,663898,17907,17907
DET,Tigers,4.981,17.2672,19.444,3.68087,2.42551,0.795108,0.0966251,0.363626,2.01644,1.69637,1.92623,0.0688839,5.03055,0.0892065,0.117838,0.0435749,0.297687,0.276716,0.0634689,0.213172,0.293618,0.333588,0.627205,0.27822,0.0990655,0.25872,0.382906,0.120416,4.89094,0.276649,,,1.74752,-0.549935,0.0,0.000488558,0.000488558,0.0278554,-0.5507070036255755,0.15373456478118896,75.9482,14.3,2.86,14.3,2.86,999.0,0.0,SS,/players/trei-cruz/sa3014420/stats/batting,6,AL,Trei Cruz,669360,sa3014420,sa3014420
BOS,Red Sox,5.289,13.9323,15.881,3.13324,2.08672,0.733686,0.0426953,0.27014,1.71859,1.45304,1.67639,0.0380598,3.37064,0.108846,0.117709,0.045748,0.236602,0.437254,0.12309,0.224891,0.310603,0.341849,0.652452,0.29052,0.10556,0.212243,0.497351,0.116958,4.962,0.275054,,,1.58589,-0.29057,-0.01,0.011733,0.011733,0.0270621,-0.35371388867497444,0.07162036560475826,80.4758,11.7,2.34,11.7,2.34,999.0,0.03448276,3B,/players/anthony-seigler/23802/stats/batting,3,AL,Anthony Seigler,678011,23802,23802
DET,Tigers,21.727,67.4583,76.5,13.9281,9.23562,2.66643,0.316194,1.70987,7.66548,7.06012,7.86577,0.177519,20.3739,0.613184,0.464948,0.0978385,1.18698,0.347408,0.119124,0.20647,0.293278,0.331413,0.624691,0.278541,0.102821,0.266326,0.38607,0.124943,3.50362,0.266545,,,6.89534,-2.14372,-0.06,-0.0950757,-0.0950757,0.0268253,-2.243757627904415,-0.12705865129828453,76.1692,65.9,2.995454545,65.9,2.995454545,999.0,0.0,3B,/players/jace-jung/31437/stats/batting,6,AL,Jace Jung,690291,31437,31437
HOU,Astros,8.201,21.7107,24.888,4.42535,2.99796,0.839797,0.0989974,0.488596,2.56487,2.0624,2.48806,0.0212962,7.2376,0.379183,0.18591,0.123238,0.350441,0.295791,0.0703178,0.203833,0.294486,0.319148,0.613634,0.275991,0.0999704,0.290807,0.343769,0.115316,4.51809,0.277816,,,2.19177,-0.748935,0.0,-0.0082177,-0.0082177,0.0254378,-0.7345349229872227,0.12655863165855408,75.2393,9.3,1.1625,9.3,1.1625,999.0,0.2972973,2B,/players/cavan-biggio/19252/stats/batting,21,AL,Cavan Biggio,624415,19252,19252
BAL,Orioles,9.804,34.2004,37.321,7.42393,4.92339,1.51107,0.110293,0.879177,3.84727,3.59424,2.33195,0.021963,9.35017,0.474285,0.250336,0.0640603,0.545964,0.565285,0.168772,0.217072,0.274584,0.344824,0.619409,0.27238,0.0624836,0.250534,0.249402,0.127753,4.56547,0.270206,,,3.17726,-1.23251,-0.03,-0.00694156,-0.00694156,0.0244038,-1.167302368208766,0.12129628844559193,73.6205,28.3,2.83,28.3,2.83,999.0,0.0,3B,/players/bryan-ramos/25621/stats/batting,2,AL,Bryan Ramos,682868,25621,25621
TEX,Rangers,5.237,19.6417,21.256,4.12065,2.64855,0.878877,0.0966851,0.49653,2.24607,1.96223,1.34552,0.0326056,6.48277,0.103451,0.12347,0.0418474,0.264509,0.643298,0.0692327,0.209791,0.262543,0.340219,0.602762,0.263663,0.0633009,0.304985,0.207554,0.130428,5.9857,0.283447,,,1.65916,-0.852399,0.0,0.0734724,0.0734724,0.0240677,-0.7388137355446815,0.2424536943435669,67.5769,10.2,2.04,10.2,2.04,999.0,0.0,2B/SS,/players/cameron-cauley/sa3017167/stats/batting,13,AL,Cameron Cauley,695508,sa3017167,sa3017167
MIN,Twins,55.254,177.699,200.085,35.5865,21.5911,6.8516,0.995181,6.14864,22.6549,20.0607,18.0453,0.494904,71.3081,2.95238,1.19782,0.190307,2.17562,4.17271,1.06875,0.200263,0.28307,0.353825,0.636895,0.280854,0.0901884,0.356389,0.253062,0.153562,5.51063,0.290199,,,18.4105,-5.23107,0.0,0.118981,0.118981,0.0225901,-5.244663901627064,-1.4211419820785522,77.2557,173.8,3.16,173.8,3.16,999.0,0.01538462,OF,/players/james-outman/24770/stats/batting,8,AL,James Outman,681546,24770,24770
KCR,Royals,10.643,25.5991,27.333,5.60717,3.84565,1.07458,0.04742,0.63951,2.64386,2.84425,1.04736,0.00112202,9.32146,0.40817,0.149084,0.0375105,0.49756,0.324107,0.0993029,0.219037,0.259622,0.339665,0.599287,0.262293,0.0383184,0.341033,0.11236,0.120627,4.11194,0.314662,,,2.1031,-1.1265,0.0,-0.0108342,-0.0108342,0.0219657,-1.2282147016376257,0.5021494626998901,62.2109,22.9,2.081818181,22.9,2.081818181,999.0,0.0,C,/players/jorge-alfaro/12180/stats/batting,7,AL,Jorge Alfaro,595751,12180,12180
TBR,Rays,3.328,8.4315,9.342,1.77891,1.14587,0.34764,0.0267985,0.258601,0.953283,0.971996,0.711094,0.0146157,2.93139,0.0929455,0.0553426,0.0511202,0.147452,0.118994,0.037292,0.210984,0.278009,0.350584,0.628594,0.276449,0.076118,0.313786,0.242579,0.1396,4.23009,0.287022,,,0.826181,-0.277649,0.0,-0.00424907,-0.00424907,0.0208418,-0.28945631440728903,0.1716269850730896,74.0971,6.2,2.066666666,6.2,2.066666666,999.0,0.0,C/OF,/players/blake-sabol/25805/stats/batting,12,AL,Blake Sabol,666165,25805,25805
HOU,Astros,15.802,46.2496,52.348,9.51637,5.89341,1.90486,0.215217,1.50288,6.07349,4.99484,5.12864,0.0762543,15.44,0.495423,0.364808,0.109573,0.667509,1.27711,0.312307,0.205761,0.289833,0.353739,0.643573,0.28449,0.097972,0.29495,0.332165,0.147978,5.40202,0.270074,,,4.97124,-1.21408,0.05,0.0519954,0.0519954,0.0205375,-1.114512037485838,-0.48648763820528984,81.0933,51.5,3.21875,51.5,3.21875,999.0,0.01666667,OF,/players/taylor-trammell/19960/stats/batting,21,AL,Taylor Trammell,666211,19960,19960
HOU,Astros,96.018,322.838,354.167,73.3177,49.7355,14.0174,2.84773,6.71703,38.7724,31.0103,22.0482,1.2658,102.229,5.33506,2.28791,1.65761,5.46148,7.00469,1.69229,0.227103,0.285669,0.350583,0.636252,0.278602,0.0622536,0.288645,0.215675,0.12348,6.04832,0.308079,,,31.9406,-9.907,1.59,0.207159,0.207159,0.0204127,-9.377973109483719,-2.6123663187026978,77.0376,298.0,3.104166666,298.0,3.104166666,748.27001953125,0.0,OF,/players/joey-loperfido/29630/stats/batting,21,AL,Joey Loperfido,694388,29630,29630
CLE,Guardians,13.829,41.4347,46.449,8.91375,5.82973,1.83212,0.162036,1.08986,5.17513,3.93597,3.43534,0.0648981,12.7228,0.844294,0.26456,0.470077,0.636423,1.55936,0.386642,0.215127,0.286944,0.346075,0.633019,0.279991,0.0739594,0.273908,0.270016,0.130948,5.88013,0.28056,,,4.2414,-1.24691,0.11,0.0872243,0.0872243,0.0202334,-1.0841177925467491,-0.31682099401950836,78.6039,40.4,2.885714285,40.4,2.885714285,999.0,0.2,OF,/players/stuart-fairchild/20321/stats/batting,5,AL,Stuart Fairchild,656413,20321,20321
TOR,Blue Jays,9.07,31.2027,34.269,6.78493,4.46942,1.47408,0.160958,0.680472,4.11997,2.83961,2.47889,0.0301221,10.017,0.23666,0.219479,0.13129,0.356589,1.84126,0.315453,0.217447,0.278299,0.34043,0.618729,0.272518,0.0723362,0.292306,0.247468,0.122983,6.80546,0.29455,,,2.92127,-1.12787,0.06,0.191835,0.191835,0.0200292,-0.903749629855156,-0.0799691416323185,72.8749,30.3,3.366666666,30.3,3.366666666,999.0,0.02702703,OF,/players/jonatan-clase/26599/stats/batting,14,AL,Jonatan Clase,682729,26599,26599
ATH,Athletics,5.063,16.7119,18.723,3.61326,2.52988,0.745755,0.0486836,0.28894,1.84657,1.54866,1.63123,0.0357508,4.67964,0.173413,0.12188,0.0846149,0.349697,0.189363,0.0435131,0.21621,0.290686,0.318529,0.609214,0.272023,0.0871244,0.249941,0.34858,0.102319,4.06946,0.280175,,,1.58853,-0.623738,-0.17,-0.00832595,-0.00832595,0.0179167,-0.6899614529684186,0.22066359221935272,69.111,14.3,2.86,14.3,2.86,999.0,0.0,C/1B,/players/shane-mcguire/sa3017284/stats/batting,10,AL,Shane McGuire,676063,sa3017284,sa3017284
BAL,Orioles,2.792,7.82759,8.746,1.58066,1.14049,0.286126,0.0237802,0.130264,0.849165,0.652832,0.671666,0.000579947,2.37885,0.140614,0.0460798,0.0600547,0.174232,0.12688,0.023102,0.201934,0.275495,0.294489,0.569984,0.25713,0.0767969,0.271993,0.282349,0.0925546,4.65467,0.270366,,,0.63629,-0.397117,0.03,0.00302757,0.00302757,0.0173187,-0.37718283338472247,0.24543210677802563,63.1157,6.2,2.066666666,6.2,2.066666666,999.0,0.0,C,/players/maverick-handley/26106/stats/batting,2,AL,Maverick Handley,668974,26106,26106
TOR,Blue Jays,3.571,10.3631,11.212,2.4862,1.90985,0.44246,0.0142864,0.119603,1.06497,0.990099,0.668576,0.0251411,1.70769,0.0805207,0.0809374,0.0189061,0.260426,0.137321,0.0275461,0.23991,0.289044,0.319987,0.609031,0.269395,0.0596304,0.152309,0.39151,0.0800769,3.74495,0.274653,,,0.927345,-0.39744,0.0,-0.00120394,-0.00120394,0.0166916,-0.3880797168239951,0.16532407701015472,70.7237,4.2,1.05,4.2,1.05,999.0,0.0,SS,/players/joshua-kasevich/sa3020203/stats/batting,14,AL,Josh Kasevich,688460,sa3020203,sa3020203
DET,Tigers,5.962,19.2795,21.024,4.22843,3.05846,0.75293,0.00564364,0.411399,1.80432,1.77657,0.941018,0.0346677,5.2525,0.142552,0.147023,0.486914,0.442896,0.0829858,0.0397463,0.219323,0.258995,0.322978,0.581972,0.254853,0.0447592,0.249833,0.179156,0.103655,2.38603,0.277348,,,1.49067,-0.993477,0.0,-0.0267951,-0.0267951,0.0165753,-1.0216361414641142,0.46003085374832153,59.8518,9.3,1.55,9.3,1.55,999.0,0.0,C,/players/tomas-nido/13755/stats/batting,6,AL,Tomás Nido,621512,13755,13755
LAA,Angels,10.155,35.7294,38.98,7.53241,4.81409,1.58044,0.0857265,1.05215,3.80173,3.73807,2.62016,0.0289805,11.8624,0.273717,0.206933,0.149794,0.491325,0.580711,0.102829,0.210818,0.26851,0.348194,0.616704,0.270495,0.0672181,0.304319,0.22088,0.137376,4.25316,0.281483,,,3.25883,-1.34696,-0.08,0.0233379,0.0233379,0.0157628,-1.3687516916543245,0.18118827044963837,69.6993,34.9,3.49,34.9,3.49,999.0,0.0,SS,/players/denzer-guzman/28816/stats/batting,1,AL,Denzer Guzman,694203,28816,28816
BAL,Orioles,6.715,18.2876,19.937,4.0195,2.87493,0.715649,0.0513598,0.377558,1.99878,1.67772,1.14954,0.026722,5.08879,0.220988,0.106115,0.172805,0.401603,0.285734,0.0917129,0.219794,0.272717,0.326481,0.599198,0.264443,0.0576585,0.255244,0.225896,0.106687,4.4924,0.281725,,,1.56883,-0.78688,0.01,-0.00826188,-0.00826188,0.0150246,-0.7566021867096424,0.2172530833631754,68.1531,10.3,1.471428571,10.3,1.471428571,999.0,0.03125,3B/SS,/players/luis-vazquez/23442/stats/batting,2,AL,Luis Vázquez,676679,23442,23442
BAL,Orioles,5.623,14.429,16.005,2.98325,1.91556,0.566565,0.0463677,0.454752,1.80067,1.49998,1.32333,0.0382956,4.60984,0.0946599,0.0868446,0.0711227,0.208872,0.439937,0.129992,0.206753,0.276219,0.346995,0.623213,0.274072,0.0826821,0.288025,0.287066,0.140242,5.24297,0.267529,,,1.38455,-0.506568,-0.06,0.0129992,0.0129992,0.011767,-0.46263011917471886,0.02677469328045845,74.7861,8.7,1.45,8.7,1.45,999.0,0.03846154,OF,/players/weston-wilson/19358/stats/batting,2,AL,Weston Wilson,642215,19358,19358
TEX,Rangers,6.418,16.5167,19.057,3.19528,2.42876,0.529077,0.0305966,0.206852,1.60878,1.08027,1.73272,0.0384603,4.63815,0.132238,0.125517,0.549817,0.407746,0.100533,0.0360492,0.193458,0.27342,0.266767,0.540187,0.245957,0.0909228,0.243383,0.373579,0.0733091,3.10586,0.253316,,,1.21356,-1.03818,-0.02,-0.0227479,-0.0227479,0.0108622,-1.0249600429087877,0.4752160720527172,55.3797,8.7,1.45,8.7,1.45,999.0,0.0,C,/players/jose-herrera/17040/stats/batting,13,AL,Jose Herrera,645444,17040,17040
