Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
BAL,Orioles,3,13,14,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.212807,0.277237,0.354072,0.631309,0.277848,0.0683549,0.242473,0.281907,0.141265,4.14036,0.255814,0.00115734,,1.25403,-0.400182,0.0255419,-0.012808,-0.0116507,0.0176621,-0.3847697675228119,0.0755418948829174,77.3876,9.7,3.233333333,9.7,3.233333333,999.0,0.0,3B,/players/bryan-ramos/25621/stats/batting,2,AL,Bryan Ramos,682868,25621,25621
KCR,Royals,3,12,14,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.233297,0.307293,0.342335,0.649628,0.28823,0.0940325,0.215835,0.435669,0.109039,4.87869,0.288765,-0.0107193,,1.37203,-0.282177,-0.0384607,0.0113852,0.000665902,0.0169161,-0.32805934647331014,0.011539343744516373,80.078,10.7,3.566666666,10.7,3.566666666,999.0,0.0,2B/3B,/players/josh-rojas/19734/stats/batting,7,AL,Josh Rojas,668942,19734,19734
BAL,Orioles,3,13,14,3,2,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.225755,0.280194,0.426392,0.706586,0.304456,0.0571635,0.281187,0.203294,0.200636,2.86643,0.268549,-0.00143605,,1.55646,-0.097745,0.00131008,-0.0189407,-0.0203767,0.0145395,-0.09105865843594074,-0.24868991924449801,95.7164,19.1,6.366666666,19.1,6.366666666,999.0,0.01408451,OF,/players/jhonkensy-noel/24257/stats/batting,2,AL,Jhonkensy Noel,678877,24257,24257
LAA,Angels,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.245125,0.318987,0.392485,0.711472,0.312585,0.0711325,0.193322,0.367948,0.147359,6.45243,0.285515,-0.000112671,,0.824432,-0.002672,-0.0365199,0.0169031,0.0167904,0.0138554,0.006013278849422932,-0.11151988431811333,98.6937,5.2,2.6,5.2,2.6,999.0,0.03703704,OF,/players/gustavo-campero/22707/stats/batting,1,AL,Gustavo Campero,672569,22707,22707
SEA,Mariners,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.261914,0.310683,0.342331,0.653014,0.28853,0.0612341,0.0910749,0.672348,0.0804166,4.62102,0.279781,-0.000670385,,0.68772,-0.139384,0.0471743,0.00148906,0.000818673,0.0133046,-0.083064068807289,-0.02782566100358963,89.8328,5.2,2.6,5.2,2.6,999.0,0.0,OF,/players/rhylan-thomas/31793/stats/batting,11,AL,Rhylan Thomas,689041,31793,31793
BOS,Red Sox,2,5,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.222608,0.326837,0.337734,0.664571,0.299911,0.124222,0.252311,0.492337,0.115126,3.83317,0.290943,-0.00654737,,0.687911,-0.0682979,-0.0846191,-0.00441043,-0.0109578,0.0128671,-0.10943095479160547,0.040380850434303284,86.9454,3.6,1.8,3.6,1.8,999.0,0.01785714,C,/players/matt-thaiss/19318/stats/batting,3,AL,Matt Thaiss,642136,19318,19318
BAL,Orioles,2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.200628,0.290638,0.291008,0.581647,0.264958,0.0951466,0.269915,0.352506,0.0903806,4.32694,0.271934,-0.00179002,,0.506288,-0.249921,0.00862899,-0.00902812,-0.0108181,0.0126904,-0.24836790841072798,0.13362899143248796,68.5079,2.6,1.3,2.6,1.3,999.0,0.0,C,/players/maverick-handley/26106/stats/batting,2,AL,Maverick Handley,668974,26106,26106
TBR,Rays,2,6,7,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.233228,0.291744,0.369166,0.66091,0.289706,0.0707256,0.210397,0.336152,0.135938,4.3608,0.275377,0.000460643,,0.694402,-0.132702,-0.00312243,-0.00546884,-0.00500819,0.0122195,-0.14337343256920576,0.021877569844946265,83.2291,-0.4,-0.2,-0.4,-0.2,999.0,0.0,OF,/players/victor-mesa-jr/25999/stats/batting,12,AL,Victor Mesa Jr.,683748,25999,25999
KCR,Royals,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.254316,0.299421,0.351103,0.650524,0.285868,0.0549682,0.17071,0.321997,0.0967871,4.73802,0.298704,0.00257809,,0.672593,-0.154511,0.0140855,0.00173875,0.00431684,0.010901,-0.1734682573005557,0.03908554930239916,78.4511,5.2,2.6,5.2,2.6,999.0,0.0,2B/SS,/players/kevin-newman/17696/stats/batting,7,AL,Kevin Newman,621028,17696,17696
TEX,Rangers,2,6,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,1,0,0.237265,0.300148,0.356713,0.656862,0.289975,0.0665683,0.256003,0.26003,0.119449,7.70479,0.308644,-0.00153306,,0.69593,-0.131174,-0.00647471,0.05858,0.0570469,0.0100816,-0.06091686710715294,-0.08147471724078059,85.7019,1.5,0.75,1.5,0.75,999.0,0.0,OF,/players/dairon-blanco/19779/stats/batting,13,AL,Dairon Blanco,680118,19779,19779
CLE,Guardians,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.211094,0.283066,0.366955,0.650021,0.285425,0.0804036,0.318983,0.252062,0.15586,5.32958,0.28604,0.0,,0.670074,-0.15703,-0.0347143,-0.00582387,-0.00582387,0.00815924,-0.15146613772958517,-0.009714284911751747,82.3471,2.6,1.3,2.6,1.3,999.0,0.0,SS/OF,/players/kahlil-watson/sa3017513/stats/batting,5,AL,Kahlil Watson,696135,sa3017513,sa3017513
KCR,Royals,3,12,13,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.220663,0.2782,0.346846,0.625046,0.274968,0.0683428,0.243086,0.281147,0.126183,2.29749,0.270439,-0.0161292,,1.1166,-0.39582,-0.106654,-0.0159676,-0.0320968,0.00777958,-0.47047461196780205,0.14334552735090256,70.942,7.8,2.6,7.8,2.6,999.0,0.0,C,/players/elias-diaz/11680/stats/batting,7,AL,Elias Díaz,553869,11680,11680
CHW,White Sox,3,12,13,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.220083,0.267099,0.355344,0.622443,0.27209,0.0553858,0.26987,0.205231,0.135261,4.19897,0.278142,0.00328513,,1.0867,-0.425722,-0.0859934,-0.00693973,-0.0036546,0.00755551,-0.4303035996854305,0.16400662809610367,71.7194,10.7,3.566666666,10.7,3.566666666,999.0,0.13636364,C,/players/korey-lee/25543/stats/batting,4,AL,Korey Lee,686676,25543,25543
TEX,Rangers,3,12,14,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.224276,0.303923,0.37759,0.681512,0.300316,0.0900413,0.183428,0.49088,0.153314,3.84461,0.251254,-0.00117962,,1.5094,-0.144804,-0.026474,-0.0133345,-0.0145141,0.0074161,-0.1328985234722495,-0.2764739915728569,92.8255,10.7,3.566666666,10.7,3.566666666,999.0,0.25,DH,/players/justin-foscue/27501/stats/batting,13,AL,Justin Foscue,679822,27501,27501
BOS,Red Sox,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216528,0.318914,0.342025,0.660939,0.296671,0.123989,0.227251,0.545603,0.125496,5.6833,0.270036,-0.000172333,,0.733988,-0.0931162,-0.0796661,0.00972934,0.009557,0.0071311,-0.11656331177800894,-0.05466610752046108,84.7133,2.6,1.3,2.6,1.3,999.0,0.03448276,3B,/players/anthony-seigler/23802/stats/batting,3,AL,Anthony Seigler,678011,23802,23802
HOU,Astros,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.211094,0.313472,0.322949,0.636421,0.288524,0.109041,0.285093,0.382476,0.111854,4.04062,0.290574,-0.00425967,,0.687686,-0.139418,-0.0544122,-0.0111535,-0.0154131,0.00645051,-0.14846928883343935,-0.02941223792731762,83.8726,2.6,1.3,2.6,1.3,999.0,0.2972973,2B,/players/cavan-biggio/19252/stats/batting,21,AL,Cavan Biggio,624415,19252,19252
CLE,Guardians,11,45,49,10,7,2,0,1,5,5,4,0,14,0,0,0,,1,0,0.216545,0.277407,0.333313,0.61072,0.269844,0.0736815,0.294325,0.250341,0.116768,5.21564,0.29455,0.0,,4.07065,-1.71908,0.141731,-0.0182396,-0.0182396,0.00466859,-1.6576007027179003,0.016731031239032745,71.6139,40.1,3.645454545,40.1,3.645454545,999.0,0.0,OF,/players/petey-halpin/27931/stats/batting,5,AL,Petey Halpin,690984,27931,27931
TOR,Blue Jays,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.23631,0.293161,0.301507,0.594668,0.266431,0.0688823,0.150446,0.457855,0.0651962,3.32029,0.273382,-0.000585395,,0.562122,-0.264982,-0.00668041,-0.0122003,-0.0127857,0.00389569,-0.27117183431982994,0.06831959029659629,68.6817,5.2,2.6,5.2,2.6,999.0,0.0,SS,/players/joshua-kasevich/sa3020203/stats/batting,14,AL,Josh Kasevich,688460,sa3020203,sa3020203
TEX,Rangers,2,6,6,1,1,0,0,0,1,0,1,0,1,0,0,0,,0,0,0.205734,0.290503,0.284338,0.574841,0.261918,0.101174,0.226005,0.447664,0.0786041,2.83037,0.261927,-0.00582044,,0.490491,-0.265718,-0.0310092,-0.00793556,-0.013756,0.00248456,-0.2673966493457556,0.09399080649018288,66.3747,2.6,1.3,2.6,1.3,999.0,0.0,C,/players/jose-herrera/17040/stats/batting,13,AL,Jose Herrera,645444,17040,17040
CHW,White Sox,2,7,7,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.233319,0.281103,0.393149,0.674252,0.292654,0.0559815,0.334788,0.167215,0.15983,3.11653,0.32005,-0.00098556,,0.711158,-0.115946,0.01696,-0.00536233,-0.00634789,0.00103213,-0.12280057836323977,-0.108039990067482,85.8851,4.2,2.1,4.2,2.1,999.0,0.13043478,1B,/players/tim-elko/31522/stats/batting,4,AL,Tim Elko,671284,31522,31522
SEA,Mariners,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.1907,0.274071,0.349757,0.623828,0.275461,0.0767885,0.322647,0.237996,0.159058,3.67593,0.249791,-0.000837201,,0.613446,-0.213658,0.0,-0.00435417,-0.00519137,0.000264007,-0.1633482244797051,-0.07500000298023224,80.8302,2.6,1.3,2.6,1.3,999.0,0.0,OF,/players/brennen-davis/sa3007876/stats/batting,11,AL,Brennen Davis,680695,sa3007876,sa3007876
CLE,Guardians,2,6,6,1,1,0,0,0,1,0,1,0,2,0,0,0,,0,0,0.16771,0.272055,0.267998,0.540053,0.248916,0.115754,0.341045,0.339409,0.100287,3.24321,0.25087,-0.00449763,,0.422929,-0.333281,-0.0142321,-0.0101253,-0.0146229,-0.00071811,-0.3374918969348073,0.11076794192194939,57.197,2.6,1.3,2.6,1.3,999.0,0.0,C,/players/dom-nunez/15055/stats/batting,5,AL,Dom Nuñez,624513,15055,15055
SEA,Mariners,2,6,7,1,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.184449,0.262164,0.389171,0.651335,0.28225,0.0863188,0.370272,0.233123,0.204722,3.93059,0.2434,-0.00446315,,0.652027,-0.175077,-0.0115073,-0.00418232,-0.00864547,-0.00243498,-0.12822071742266417,-0.13650728948414326,85.5066,2.6,1.3,2.6,1.3,999.0,0.1641791,3B,/players/patrick-wisdom/13602/stats/batting,11,AL,Patrick Wisdom,621550,13602,13602
LAA,Angels,2,6,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.23212,0.293236,0.375769,0.669005,0.291211,0.0669911,0.265994,0.251852,0.143649,2.95132,0.291669,-0.00603276,,0.702957,-0.124147,-0.00725727,-0.00629873,-0.0123315,-0.00367428,-0.14458364713937044,-0.13225726783275604,83.97,-0.4,-0.2,-0.4,-0.2,999.0,0.0,1B/DH/OF,/players/trey-mancini/15149/stats/batting,1,AL,Trey Mancini,641820,15149,15149
CHW,White Sox,6,25,28,6,4,1,0,1,3,3,2,0,6,0,0,0,,0,0,0.225151,0.297182,0.342621,0.639802,0.28348,0.0863579,0.211929,0.407484,0.11747,4.39852,0.272254,-0.003534,,2.63608,-0.672333,-0.068755,-0.0588447,-0.0623787,-0.00427464,-0.7367397360503674,-0.2687550112605095,79.5656,26.9,4.483333333,26.9,4.483333333,999.0,0.0,OF,/players/tristan-peters/30063/stats/batting,4,AL,Tristan Peters,671976,30063,30063
LAA,Angels,2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.207889,0.251045,0.314467,0.565512,0.248613,0.0456022,0.228597,0.199487,0.106578,3.42099,0.255274,-0.00196279,,0.421357,-0.334853,-0.0379711,-0.00857091,-0.0105337,-0.0054836,-0.3527968293055892,0.08702891692519188,54.6259,-0.4,-0.2,-0.4,-0.2,999.0,0.0,C,/players/sebastian-rivero/21735/stats/batting,1,AL,Sebastián Rivero,665861,21735,21735
TOR,Blue Jays,3,13,14,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.243011,0.299665,0.380729,0.680393,0.296955,0.0705124,0.204346,0.345063,0.137718,2.43721,0.281154,-0.00286185,,1.47121,-0.182999,0.0,-0.0149671,-0.0178289,-0.00570701,-0.18763745576143265,-0.3499999940395355,89.709,9.7,3.233333333,9.7,3.233333333,999.0,0.98850575,DH/OF,/players/eloy-jimenez/17484/stats/batting,14,AL,Eloy Jiménez,650391,17484,17484
TEX,Rangers,11,43,49,9,7,2,0,0,5,4,4,0,12,0,0,1,,2,1,0.219345,0.29741,0.287515,0.584925,0.266018,0.0911866,0.242046,0.376733,0.06817,5.74059,0.292015,-0.00317457,,3.91843,-1.8713,-0.265896,0.0352659,0.0320913,-0.0103468,-1.7467343099415302,-0.04089571535587311,69.199,26.2,2.381818181,26.2,2.381818181,999.0,0.03571429,2B/OF,/players/tyler-wade/15730/stats/batting,13,AL,Tyler Wade,642180,15730,15730
CHW,White Sox,32,127,140,29,19,7,1,3,14,14,10,0,41,2,1,0,,2,1,0.22894,0.29297,0.360569,0.653539,0.286853,0.0732953,0.292189,0.250849,0.131629,4.36802,0.31181,0.0,,13.5638,-2.97828,-0.578571,-0.158322,-0.158322,-0.0109211,-3.1467434614896774,-1.778571367263794,81.8891,126.6,3.95625,126.6,3.95625,999.0,0.0,OF,/players/braden-montgomery/sa3038253/stats/batting,4,AL,Braden Montgomery,695731,sa3038253,sa3038253
CHW,White Sox,10,38,42,9,5,2,0,1,5,4,3,0,12,0,0,0,,1,0,0.224139,0.287313,0.375192,0.662505,0.288999,0.0793225,0.293316,0.270433,0.151053,4.70021,0.29509,0.0188492,,4.1423,-0.820327,-0.217235,-0.0450312,-0.026182,-0.0175174,-0.8495512045919895,-0.7672349065542221,83.3669,38.5,3.85,38.5,3.85,999.0,0.04166667,OF,/players/jarred-kelenic/22558/stats/batting,4,AL,Jarred Kelenic,672284,22558,22558
LAA,Angels,10,39,42,9,5,2,0,1,4,5,2,0,13,0,0,0,,1,0,0.224729,0.270754,0.376289,0.647043,0.280965,0.0503581,0.308714,0.163122,0.15156,5.3401,0.303676,-0.00341493,,3.86837,-1.09426,-0.2255,-0.0472861,-0.050701,-0.0433311,-1.193589460104704,-0.675499826669693,76.9122,34.5,3.45,34.5,3.45,999.0,0.0,OF,/players/matthew-lugo/25980/stats/batting,1,AL,Matthew Lugo,683090,25980,25980
LAA,Angels,60,235,259,55,40,10,1,4,26,23,17,1,48,4,2,1,,4,2,0.23371,0.293939,0.33192,0.625859,0.277081,0.0661013,0.184117,0.359017,0.09821,4.30704,0.27616,-0.0266314,,23.0381,-7.56473,-1.37536,-0.37728,-0.403911,-0.113008,-8.268532752990723,-1.7503623366355896,74.2365,210.3,3.505,210.3,3.505,999.0,0.05839416,2B/OF,/players/adam-frazier/15223/stats/batting,1,AL,Adam Frazier,624428,15223,15223
LAA,Angels,34,133,147,27,16,7,0,4,14,16,11,0,41,2,1,0,,1,1,0.204728,0.274334,0.352428,0.626762,0.275779,0.0747518,0.276114,0.270728,0.1477,3.41545,0.259163,-0.038279,,12.9202,-4.44896,-0.444396,-0.233458,-0.271737,-0.153551,-4.890904068946838,-1.669396460056305,73.3392,114.2,3.358823529,114.2,3.358823529,999.0,0.13043478,3B,/players/jeimer-candelario/13621/stats/batting,1,AL,Jeimer Candelario,600869,13621,13621
