Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
KCR,Royals,15.9304,54.586,60.9089,12.5523,8.40016,3.1532,0.109728,0.889255,5.73455,5.2433,5.75301,0.0794887,13.6235,0.152465,0.238514,0.178867,0.953649,0.92133,0.318083,0.229955,0.303933,0.340614,0.644547,0.286541,0.0944528,0.22367,0.422287,0.110659,3.81391,0.289322,0.00886646,,5.88565,-1.3112,-0.236156,-0.0399108,-0.0310443,0.0728088,-1.3594709318131208,0.009683579206466675,81.5468,55.8,3.4875,55.8,3.4875,3.0936,-0.588935,1.89552,3.0936,0.588935,2.47264,999.0,0.0,2B/3B,/players/josh-rojas/19734/stats/batting,7,AL,Josh Rojas,668942,19734,19734
LAA,Angels,58.7411,198.021,215.879,41.4616,28.9484,7.93383,1.76554,2.8138,21.6894,16.2828,11.6314,0.00472742,67.172,3.26362,1.59597,1.36712,2.34512,9.08587,2.00166,0.20938,0.26272,0.309907,0.572627,0.253624,0.0538793,0.311156,0.173158,0.100526,7.07372,0.298137,-0.0107003,,15.091,-10.4168,2.53598,0.708052,0.697352,0.0723668,-9.969360709190369,3.2464768290519714,58.0774,150.9,2.557627118,150.9,2.557627118,1.71148,0.608713,1.42711,1.71148,-0.608713,3.09719,999.0,0.0,OF,/players/bryce-teodosio/29524/stats/batting,1,AL,Bryce Teodosio,669326,29524,29524
SEA,Mariners,11.6498,35.8571,40.3425,8.26909,5.98727,2.06587,0.0379,0.178051,4.60588,2.93838,3.90749,0.0531727,7.81361,0.0558683,0.134661,0.387353,0.545769,1.04481,0.317052,0.230612,0.306154,0.305237,0.611391,0.275623,0.0968579,0.193682,0.500087,0.0746245,4.65752,0.288964,0.0194966,,3.5407,-1.22608,-0.0363533,0.0137844,0.0332811,0.0674265,-0.8729276917874813,0.14342835918068886,80.9413,28.5,2.375,28.5,2.375,2.85542,-0.0791129,1.97087,2.85542,0.0791129,2.37218,999.0,0.01428571,3B,/players/miles-mastrobuoni/20017/stats/batting,11,AL,Miles Mastrobuoni,670156,20017,20017
CLE,Guardians,32.0762,103.017,117.47,22.6809,14.7346,4.82501,0.325506,2.79571,12.9108,11.3397,12.2817,0.488712,34.0059,1.06187,0.822383,0.286816,1.91501,2.42094,0.783503,0.220166,0.307419,0.354737,0.662156,0.292866,0.104552,0.289486,0.361163,0.134571,4.60815,0.296625,-0.0555834,,11.9545,-1.92551,-0.285251,-0.0188059,-0.0743894,0.0669351,-1.808793231844902,-1.5801160335540771,87.4729,108.5,3.390625,108.5,3.390625,1.58707,1.80973,1.62051,1.58707,-1.80973,2.83932,999.0,0.00666667,OF,/players/nolan-jones/20529/stats/batting,5,AL,Nolan Jones,666134,20529,20529
TBR,Rays,10.1288,36.5563,41.037,9.04022,6.69017,1.68436,0.069632,0.596049,4.52174,4.3107,4.13065,0.134125,8.33237,0.195233,0.113227,0.0416198,0.720255,0.419908,0.127552,0.247296,0.326039,0.346096,0.672135,0.299585,0.100657,0.203045,0.495735,0.0988003,3.67508,0.304392,0.00259077,,4.40004,-0.448794,0.517568,-0.0400921,-0.0375013,0.0641487,-0.497902724891901,-0.26397889852523804,90.5076,40.6,4.06,40.6,4.06,2.29834,-0.213972,1.96273,2.29834,0.213972,2.38302,999.0,0.0,1B,/players/john-morgan/sa3022919/stats/batting,12,AL,Tre' Morgan,691003,sa3022919,sa3022919
LAA,Angels,11.6204,33.6882,36.4831,6.89106,4.2292,1.23726,0.0541523,1.37044,4.50938,4.11319,2.38855,0.000800079,13.8135,0.235105,0.10462,0.0666106,0.320425,1.2343,0.230733,0.204554,0.261275,0.366537,0.627812,0.274049,0.0654701,0.378629,0.172914,0.161982,5.78245,0.296667,-0.0277508,,3.15537,-1.15539,0.168342,0.107136,0.0793851,0.049633,-1.1182443723082542,0.34766894578933716,72.1479,25.4,2.116666666,25.4,2.116666666,4.12966,1.25553,1.92963,4.12966,-1.25553,2.42715,999.0,0.0,OF,/players/jose-siri/17452/stats/batting,1,AL,Jose Siri,642350,17452,17452
KCR,Royals,53.402,110.034,122.145,23.5764,16.3964,5.03179,0.67011,1.47811,14.479,9.46709,6.89298,0.0731429,30.6458,1.89442,1.2679,2.0556,1.60105,12.3307,1.68278,0.214265,0.269498,0.312474,0.581972,0.257674,0.0564329,0.250898,0.224924,0.0982093,8.11905,0.279097,-0.766391,,8.94025,-5.49209,0.66942,1.61124,0.844853,0.0471532,-4.681787729263306,1.0087575912475586,61.7174,98.2,1.852830188,98.2,1.852830188,1.57788,0.537693,1.8848,1.57788,-0.537693,2.48693,999.0,0.0483871,OF,/players/tyler-tolbert/25779/stats/batting,7,AL,Tyler Tolbert,686475,25779,25779
TOR,Blue Jays,9.07026,31.2174,34.2693,6.87316,4.46862,1.79476,0.0593233,0.550455,4.20584,2.71044,2.70906,0.0160596,9.54983,0.143799,0.0833071,0.115755,0.32821,1.9584,0.301396,0.220171,0.284773,0.334363,0.619137,0.274524,0.0790521,0.27867,0.283676,0.114192,6.41236,0.298235,-0.0968359,,2.97712,-1.07206,0.267369,0.220026,0.12319,0.0399337,-0.9165773242712021,0.1273956000804901,74.257,36.2,4.022222222,36.2,4.022222222,2.32198,-0.226173,1.99302,2.32198,0.226173,2.34263,999.0,0.02702703,OF,/players/jonatan-clase/26599/stats/batting,14,AL,Jonatan Clase,682729,26599,26599
TEX,Rangers,10.835,32.4774,37.1641,7.00144,4.69809,1.74779,0.0304611,0.525099,3.33461,3.15316,4.18615,0.0658879,8.97574,0.274057,0.182926,0.0435461,0.716849,0.0654632,0.0333594,0.215579,0.308768,0.319775,0.628543,0.283335,0.11264,0.241516,0.466385,0.104196,2.00841,0.279641,-0.0176171,,3.49446,-0.896761,-0.172528,-0.0605937,-0.0782108,0.0377501,-0.9048379734158516,-0.005321115255355835,81.1282,34.4,3.127272727,34.4,3.127272727,3.25801,1.37267,1.95757,3.25801,-1.37267,2.38991,999.0,0.17021277,1B/3B,/players/jonah-bride/24703/stats/batting,13,AL,Jonah Bride,681146,24703,24703
LAA,Angels,20.0135,70.1667,79.3146,16.598,13.3196,2.65435,0.173007,0.451031,8.53958,5.54661,6.89731,0.092213,18.5836,1.05625,0.201173,0.993142,1.43539,3.70235,0.907295,0.236551,0.313472,0.298596,0.612068,0.277876,0.0869614,0.234303,0.37115,0.0620445,5.47686,0.314552,-0.107809,,7.10621,-2.26542,0.132761,0.229087,0.121278,0.0325159,-2.235979601740837,-0.17608971893787384,74.7837,62.7,3.135,62.7,3.135,1.92541,-0.270945,1.90231,1.92541,0.270945,2.46359,999.0,0.0,OF,/players/nelson-rada/sa3018421/stats/batting,1,AL,Nelson Rada,703185,sa3018421,sa3018421
TBR,Rays,9.02092,28.0421,30.5548,6.54103,4.24906,1.62861,0.0489631,0.614401,2.70322,3.68008,2.07805,0.0264,6.13399,0.100909,0.0837584,0.249999,0.405473,0.1934,0.0643849,0.233258,0.287743,0.360557,0.6483,0.284335,0.0680107,0.200754,0.338777,0.127299,2.79465,0.277238,0.0153903,,2.89782,-0.712468,-0.142377,-0.0299481,-0.0145578,0.0302101,-0.7356681376695633,-0.003165125846862793,80.0319,32.4,3.6,32.4,3.6,2.55296,-0.299653,1.99034,2.55296,0.299653,2.34622,999.0,0.0,OF,/players/victor-mesa-jr/25999/stats/batting,12,AL,Victor Mesa Jr.,683748,25999,25999
CLE,Guardians,13.829,41.4541,46.4488,9.00257,5.86479,1.88473,0.072385,1.18066,5.30377,4.38027,3.577,0.034074,12.5277,1.10855,0.119545,0.189629,0.649679,1.61121,0.322456,0.21717,0.295901,0.351571,0.647472,0.28784,0.0770096,0.269709,0.285528,0.134401,5.47523,0.280704,-0.08045,,4.53736,-0.950927,-0.0452375,0.120766,0.0403164,0.0298331,-0.8350453823804855,-0.47205882146954536,84.0103,43.4,3.1,43.4,3.1,2.41917,0.230221,1.92287,2.41917,-0.230221,2.43618,999.0,0.2,OF,/players/stuart-fairchild/20321/stats/batting,5,AL,Stuart Fairchild,656413,20321,20321
TOR,Blue Jays,47.4064,143.004,158.447,33.239,24.7787,6.07636,0.751229,1.63263,19.1442,12.4822,11.2737,0.249211,29.4472,0.523534,0.923386,2.7227,2.2238,6.75954,1.15365,0.232434,0.289204,0.319681,0.608886,0.270076,0.0711514,0.185849,0.382845,0.0872474,6.46866,0.28008,-0.107153,,13.1927,-5.52904,0.849133,0.63965,0.532497,0.027992,-4.847253143787384,-0.33265119791030884,71.1926,130.2,2.770212765,130.2,2.770212765,1.57221,0.726552,1.61749,1.57221,-0.726552,2.84335,999.0,0.0,OF,/players/myles-straw/17620/stats/batting,14,AL,Myles Straw,664702,17620,17620
LAA,Angels,16.7085,55.6839,62.0711,11.1572,8.06063,1.59186,0.119843,1.38491,7.55605,5.29815,5.67121,0.010501,21.2309,0.461584,0.130708,0.123668,0.607967,3.11215,0.41357,0.200367,0.279108,0.307872,0.58698,0.264218,0.0913663,0.342042,0.26712,0.107504,6.20872,0.294358,-0.17766,,4.873,-2.46118,0.213854,0.359434,0.181775,0.0262751,-2.3512751907110214,0.47170157730579376,65.3756,44.5,2.617647058,44.5,2.617647058,2.52371,-0.723935,1.8477,2.52371,0.723935,2.53641,999.0,0.02272727,2B/OF,/players/kyren-paris/26420/stats/batting,1,AL,Kyren Paris,677347,26420,26420
LAA,Angels,12.0537,45.2294,48.6637,11.3973,8.64845,2.45628,0.0702739,0.222276,4.42744,3.87995,2.57258,0.0526584,5.92903,0.508369,0.119902,0.233497,1.147,0.647508,0.240644,0.251988,0.29895,0.324146,0.623097,0.276583,0.0528645,0.121837,0.433896,0.0721579,3.60093,0.285091,0.00171029,,4.30896,-1.44104,-0.067963,-0.0461323,-0.0444221,0.0256979,-1.5418057665228844,0.11805053800344467,73.8931,36.3,3.025,36.3,3.025,2.70741,-0.768255,1.98151,2.70741,0.768255,2.35799,999.0,0.01923077,2B/3B,/players/nick-madrigal/20521/stats/batting,1,AL,Nick Madrigal,663611,20521,20521
BOS,Red Sox,27.8878,86.3198,94.3726,19.8853,13.9589,3.64329,0.248772,2.03426,9.30099,9.38841,6.45505,0.0763793,26.1571,0.865943,0.59374,0.137983,2.08239,0.291002,0.141533,0.230367,0.288708,0.349038,0.637746,0.280948,0.0683997,0.277169,0.24678,0.118671,3.00067,0.303991,0.104322,,8.69076,-2.46008,-0.422008,-0.139739,-0.0354165,0.0237819,-2.940452929586172,-0.07525360584259033,73.8824,77.4,2.764285714,77.4,2.764285714,3.33886,0.304152,1.72716,3.33886,-0.304152,2.69711,999.0,0.04651163,2B,/players/brendan-rodgers/17907/stats/batting,3,AL,Brendan Rodgers,663898,17907,17907
KCR,Royals,10.6433,25.8054,27.3329,5.63943,3.94631,1.02079,0.0441969,0.628126,2.66098,2.73682,1.031,0.000990758,9.37443,0.380521,0.095065,0.0208263,0.501106,0.517287,0.101203,0.218536,0.258163,0.334542,0.592704,0.25986,0.03772,0.342973,0.10998,0.116005,4.7249,0.315217,-0.037615,,2.0491,-1.18049,0.0,0.0266491,-0.0109659,0.0233297,-1.1991842472925782,0.50214684009552,63.2188,24.8,2.254545454,24.8,2.254545454,0.834646,0.532158,1.99834,0.834646,-0.532158,2.33555,999.0,0.0,C,/players/jorge-alfaro/12180/stats/batting,7,AL,Jorge Alfaro,595751,12180,12180
ATH,Athletics,10.5821,38.8819,43.1613,7.94505,4.81863,1.76445,0.0557747,1.3062,4.83215,4.25095,3.92261,0.0413853,14.6547,0.122327,0.110873,0.123576,0.404215,1.51321,0.228712,0.204338,0.278593,0.353369,0.631962,0.278692,0.0908827,0.339532,0.26767,0.149031,5.40587,0.288246,-0.0915285,,3.89567,-1.20417,0.0105654,0.150739,0.0592102,0.0154346,-1.1571667976677418,-0.1527393562719226,76.1555,36.8,3.345454545,36.8,3.345454545,2.41285,0.41996,1.91748,2.41285,-0.41996,2.44336,999.0,0.0,OF,/players/junior-perez/sa3005744/stats/batting,10,AL,Junior Perez,678577,sa3005744,sa3005744
NYY,Yankees,9.49819,32.8484,35.9031,7.00186,4.00327,1.47562,0.0584582,1.46452,4.65526,4.32055,2.79528,0.051477,13.7859,0.145816,0.0857588,0.0277914,0.371595,1.38802,0.180886,0.213157,0.277153,0.395391,0.672544,0.291955,0.0778562,0.383974,0.202764,0.182234,5.92687,0.313131,-0.119885,,3.62715,-0.615073,-0.0439059,0.158024,0.038139,0.0147727,-0.5870892144739628,-0.48363668471574783,85.266,29.4,3.266666666,29.4,3.266666666,2.94002,1.44461,1.93885,2.94002,-1.44461,2.41487,999.0,0.0,OF,/players/spencer-jones/sa3019969/stats/batting,9,AL,Spencer Jones,682987,sa3019969,sa3019969
BAL,Orioles,7.43324,24.3549,26.123,5.33589,2.72909,1.24269,0.0291164,1.33499,3.1913,3.38652,1.47634,0.0219298,7.59842,0.196108,0.0823107,0.0133177,0.384462,0.0347861,0.0209827,0.219089,0.268419,0.436946,0.705365,0.301954,0.0565147,0.290871,0.194295,0.217857,2.44829,0.258058,-0.00367038,,2.85119,-0.23545,0.00174673,-0.0305483,-0.0342187,0.0110636,-0.21917061135172844,-0.5718059401260689,93.9929,19.3,2.757142857,19.3,2.757142857,2.60116,0.46301,1.97271,2.60116,-0.46301,2.36971,999.0,0.01408451,OF,/players/jhonkensy-noel/24257/stats/batting,2,AL,Jhonkensy Noel,678877,24257,24257
CHW,White Sox,9.82431,19.5537,20.9528,4.17807,2.89861,0.819454,0.0540432,0.405959,1.8533,1.87842,1.06183,0.0174683,7.20771,0.160856,0.115915,0.0604751,0.332171,0.116735,0.068262,0.213671,0.258504,0.32339,0.581895,0.255557,0.0506771,0.343998,0.147318,0.109719,3.3471,0.312883,0.0168061,,1.4976,-0.978138,-0.0266073,-0.0316996,-0.0148935,0.00700869,-0.998958264477551,0.358328016474843,60.2629,8.3,0.83,8.3,0.83,0.986256,-0.457422,2.02322,0.986256,0.457422,2.30237,999.0,0.0,C,/players/drew-romo/27763/stats/batting,4,AL,Drew Romo,691011,27763,27763
CLE,Guardians,6.589,19.6494,21.6332,4.15289,2.99201,0.616401,0.0376895,0.50678,2.76344,2.56855,1.7707,0.0149501,6.89932,0.12865,0.0613093,0.0231027,0.246605,0.410638,0.114333,0.211349,0.280065,0.323928,0.603993,0.269093,0.0818511,0.318923,0.256649,0.112579,5.00146,0.296319,0.0011106,,1.78397,-0.772161,-0.0452296,0.00311382,0.00422443,0.00698684,-0.7327428972348571,0.05645252391695976,71.0962,20.7,2.957142857,20.7,2.957142857,2.36385,-0.273631,1.99911,2.36385,0.273631,2.33452,999.0,0.0,SS/OF,/players/kahlil-watson/sa3017513/stats/batting,5,AL,Kahlil Watson,696135,sa3017513,sa3017513
BOS,Red Sox,24.2647,80.2029,89.7753,18.8234,13.6911,4.17847,0.109808,0.844009,9.54962,7.76836,8.61648,0.093644,20.1473,0.499937,0.339222,0.116733,1.74865,1.29928,0.427207,0.234698,0.311625,0.321105,0.63273,0.284267,0.0959784,0.224419,0.427674,0.0864072,3.81549,0.301917,-0.047737,,8.50933,-2.09831,-0.306533,-0.0650435,-0.11278,0.00247572,-2.6343694925308228,-0.4313516765832901,76.1688,76.3,3.179166666,76.3,3.179166666,4.33098,0.691164,1.78427,4.33098,-0.691164,2.62097,999.0,0.0,2B,/players/nick-sogard/25483/stats/batting,3,AL,Nick Sogard,686765,25483,25483
BAL,Orioles,30.0795,89.1107,99.5728,17.9741,12.7484,3.33105,0.173813,1.72088,9.00169,8.66879,7.77988,0.0909896,27.3004,1.49484,0.505959,0.68145,2.46741,0.46417,0.129489,0.201705,0.275543,0.300923,0.576465,0.259082,0.0781325,0.274175,0.284973,0.0992172,3.11608,0.268226,-0.232576,,7.40195,-4.36335,-0.733686,-0.104983,-0.337559,0.00146644,-4.508422672748566,1.0956206917762756,64.4604,66.3,2.21,66.3,2.21,1.65932,0.702254,1.65086,1.65932,-0.702254,2.79885,999.0,0.0,C,/players/jacob-stallings/13723/stats/batting,2,AL,Jacob Stallings,607732,13723,13723
CHW,White Sox,9.95629,23.1182,25.4959,5.22383,3.55113,1.01548,0.0899674,0.567255,2.77369,2.22008,1.98768,0.0794231,6.30463,0.209165,0.139532,0.0412411,0.311424,0.956596,0.25391,0.225961,0.291526,0.351282,0.642807,0.282706,0.0779609,0.247281,0.315273,0.12532,5.46464,0.284182,-0.00543046,,2.38431,-0.628227,0.0134612,0.0499168,0.0444863,0.000446016,-0.5909527651965618,-0.2675779275596142,78.9128,25.2,2.52,25.2,2.52,0.92439,0.161353,2.02226,0.92439,-0.161353,2.30365,999.0,0.05882353,OF,/players/dustin-harris/25705/stats/batting,4,AL,Dustin Harris,687957,25705,25705
BAL,Orioles,9.80403,34.4992,37.3207,7.32277,4.83735,1.76978,0.054433,0.661209,3.59026,3.94008,2.43555,0.0118132,9.40921,0.246874,0.111879,0.027203,0.46589,0.304659,0.142738,0.212259,0.268283,0.324212,0.592494,0.262108,0.06526,0.252118,0.258847,0.111953,3.30554,0.27145,0.0297331,,2.86598,-1.54375,0.0152817,-0.0470871,-0.017354,-0.0038741,-1.4889612831175327,0.16657841112464666,66.5443,26.4,2.64,26.4,2.64,2.34675,-0.497405,1.93883,2.34675,0.497405,2.41489,999.0,0.0,3B,/players/bryan-ramos/25621/stats/batting,2,AL,Bryan Ramos,682868,25621,25621
DET,Tigers,5.96239,19.5999,21.0237,4.32409,3.51764,0.466096,0.00722149,0.333132,1.80789,1.71207,0.943976,0.0184939,5.33048,0.0881455,0.0749393,0.316783,0.409707,0.0389586,0.0249356,0.220618,0.258668,0.296126,0.554794,0.245611,0.0449006,0.253546,0.17709,0.0755075,2.0002,0.284841,-0.0245306,,1.33288,-1.15123,-0.0213269,-0.0323338,-0.0568644,-0.00482103,-1.209456130862236,0.4387341272085905,53.4849,5.4,0.9,5.4,0.9,2.0589,0.0279315,2.03003,2.0589,-0.0279315,2.2933,999.0,0.0,C,/players/tomas-nido/13755/stats/batting,6,AL,Tomás Nido,621512,13755,13755
KCR,Royals,12.8587,34.31,37.6751,8.06137,5.40358,1.7103,0.128894,0.818598,3.90154,3.79468,2.48349,0.0738175,7.01745,0.497121,0.316607,0.0678849,0.524792,0.398856,0.106426,0.234957,0.293614,0.363896,0.65751,0.287922,0.0659186,0.186262,0.353902,0.128939,4.11765,0.270348,-0.0646745,,3.68281,-0.768794,0.226535,-0.0186747,-0.0833491,-0.00545608,-0.862800270318985,-0.465613916516304,82.4955,32.0,2.461538461,32.0,2.461538461,2.62871,2.35151,1.96648,2.62871,-2.35151,2.37803,999.0,0.0,2B/3B,/players/abraham-toro/19844/stats/batting,7,AL,Abraham Toro,647351,19844,19844
SEA,Mariners,10.2713,24.3871,27.7761,5.07124,3.33449,1.05279,0.117621,0.566345,2.87544,2.37559,2.74193,0.016792,6.68777,0.363286,0.258041,0.0258292,0.476307,0.501712,0.171573,0.207948,0.294644,0.330434,0.625078,0.279352,0.0987153,0.240774,0.409992,0.122486,4.7668,0.259036,-0.0341658,,2.52191,-0.760051,-0.118858,-0.0123219,-0.0464877,-0.00566096,-0.5863071158528328,-0.4250326529145241,83.5106,27.2,2.72,27.2,2.72,0.852088,-0.909749,1.9911,0.852088,0.909749,2.3452,999.0,0.075,1B/OF,/players/connor-joe/16572/stats/batting,11,AL,Connor Joe,656582,16572,16572
BAL,Orioles,16.204,54.8254,60.0435,12.5903,8.36729,2.38986,0.0918292,1.74129,6.38962,6.57848,3.93756,0.152958,16.069,1.06544,0.179538,0.0355862,1.08583,0.234518,0.0819703,0.229643,0.293182,0.371865,0.665048,0.291622,0.0655785,0.267623,0.245041,0.142222,3.04153,0.291681,-0.00295228,,6.04974,-1.04486,-0.378715,-0.0739211,-0.0768734,-0.00695373,-1.0056640654802322,-1.1289015412330627,86.8756,57.4,3.5875,57.4,3.5875,1.98448,0.726631,1.84983,1.98448,-0.726631,2.53356,999.0,0.01851852,OF,/players/heston-kjerstad/31166/stats/batting,2,AL,Heston Kjerstad,677008,31166,31166
KCR,Royals,9.70367,31.6101,34.4074,7.04528,4.72168,1.75862,0.114907,0.450064,4.09083,2.85787,2.45624,0.00846749,10.2868,0.232257,0.082294,0.0264625,0.393966,0.503553,0.185837,0.22288,0.283115,0.328499,0.611615,0.271365,0.0713871,0.298969,0.238777,0.105619,4.84249,0.314723,0.0331931,,2.90086,-1.16464,-0.218014,-0.0242566,0.00893648,-0.00708064,-1.1654352396726608,-0.06826561689376831,71.1219,20.9,2.09,20.9,2.09,2.81627,0.811662,1.96554,2.81627,-0.811662,2.37928,999.0,0.0,OF,/players/drew-waters/20505/stats/batting,7,AL,Drew Waters,671221,20505,20505
LAA,Angels,10.1548,35.791,38.9801,7.63518,5.18354,1.64744,0.038954,0.765253,3.94027,3.68324,2.91449,0.0162329,12.4609,0.123516,0.0919544,0.059144,0.368502,0.397331,0.101667,0.213327,0.274227,0.325676,0.599903,0.26605,0.0747687,0.319674,0.233891,0.11235,3.64436,0.303217,0.000840638,,3.11818,-1.48762,-0.155037,-0.016337,-0.0154964,-0.0102792,-1.5482470821589231,0.10614658892154694,66.6377,33.0,3.3,33.0,3.3,2.76533,-0.00664296,1.93701,2.76533,0.00664296,2.41731,999.0,0.0,SS,/players/denzer-guzman/28816/stats/batting,1,AL,Denzer Guzman,694203,28816,28816
KCR,Royals,8.70894,24.1979,25.9236,5.7966,4.80694,0.796575,0.0342024,0.158877,3.07996,2.72467,1.37473,0.0309244,4.62911,0.0821244,0.0869919,0.181864,0.571434,0.189098,0.0910235,0.23955,0.281778,0.294993,0.576771,0.25691,0.0530303,0.178567,0.296976,0.0554433,3.7242,0.28916,0.054344,,1.88135,-1.18172,0.0140489,-0.0406034,0.0137405,-0.0152955,-1.1753097791224718,0.1484460709616542,61.1921,15.5,1.722222222,15.5,1.722222222,2.41256,-0.0993363,2.0048,2.41256,0.0993363,2.32694,999.0,0.0,2B/SS,/players/kevin-newman/17696/stats/batting,7,AL,Kevin Newman,621028,17696,17696
ATH,Athletics,8.50734,22.5989,24.871,4.36001,3.0442,0.851991,0.0247432,0.439071,2.28673,2.13767,1.80598,0.000729687,7.68063,0.214688,0.13217,0.119224,0.348013,0.0698576,0.0224127,0.19293,0.257787,0.291107,0.548894,0.24605,0.072614,0.308819,0.235134,0.0981768,2.67319,0.268348,-0.0126368,,1.58567,-1.35302,-0.0554188,-0.0286387,-0.0412754,-0.0161748,-1.401332326233387,0.4014993794262409,53.7322,8.3,0.922222222,8.3,0.922222222,1.4927,-0.841403,1.98779,1.4927,0.841403,2.34961,999.0,0.0,C,/players/brian-serven/19422/stats/batting,10,AL,Brian Serven,661531,19422,19422
CLE,Guardians,22.4394,50.3377,54.6708,10.7672,7.37087,2.27283,0.115682,1.00787,5.8568,4.83569,3.97629,0.0217939,16.2309,0.16549,0.139859,0.0514878,0.54082,0.89805,0.16827,0.2139,0.272962,0.323714,0.596677,0.264485,0.0727314,0.296884,0.244983,0.109814,4.6131,0.293614,-0.0495151,,4.30387,-2.1559,0.182325,0.0348416,-0.0146735,-0.0271106,-2.0816357834264636,-0.0650225579738617,67.9222,40.7,1.85,40.7,1.85,1.87501,-0.394096,1.87229,1.87501,0.394096,2.50362,999.0,0.0,OF,/players/petey-halpin/27931/stats/batting,5,AL,Petey Halpin,690984,27931,27931
CHW,White Sox,8.16131,26.9253,29.59,5.94408,4.21952,1.27446,0.0697889,0.380314,2.88004,2.69782,2.43518,0.0431232,7.31626,0.118704,0.0860084,0.0248215,0.341378,0.204858,0.0947156,0.220762,0.287432,0.315654,0.603085,0.26909,0.0822976,0.247254,0.332846,0.0948915,3.32176,0.288058,0.0051997,,2.44007,-1.05622,0.0665389,-0.0422472,-0.0370475,-0.029214,-1.101635918021202,-0.18535331636667252,69.5595,15.5,1.9375,15.5,1.9375,2.14607,-0.156015,1.98889,2.14607,0.156015,2.34815,999.0,0.0,OF,/players/tristan-peters/30063/stats/batting,4,AL,Tristan Peters,671976,30063,30063
TOR,Blue Jays,7.13543,25.3221,27.4419,6.12528,4.19211,1.27888,0.00446243,0.649824,2.55144,3.2894,1.91571,0.0403281,5.58196,0.105446,0.0825243,0.0160719,0.665599,0.0439916,0.0205987,0.241894,0.297035,0.369738,0.666774,0.292279,0.0698097,0.20341,0.343196,0.127844,1.7051,0.285584,0.001176,,2.77956,-0.462906,0.0,-0.0403889,-0.0392129,-0.0309558,-0.4762627109885216,-0.7708026766777039,86.4872,26.9,3.842857142,26.9,3.842857142,3.21783,0.126247,2.00654,3.21783,-0.126247,2.32462,999.0,0.98850575,DH/OF,/players/eloy-jimenez/17484/stats/batting,14,AL,Eloy Jiménez,650391,17484,17484
ATH,Athletics,13.5943,37.312,40.4227,9.1992,6.30928,1.9272,0.0241817,0.938536,4.01056,4.34032,2.35209,0.100943,8.0128,0.348451,0.36893,0.0412427,0.926869,0.0685537,0.0333384,0.246548,0.294683,0.374956,0.669639,0.291427,0.0581873,0.198225,0.293542,0.128408,1.93135,0.287531,-0.0263103,,4.06645,-0.709809,-0.122073,-0.0587555,-0.0850658,-0.0309936,-0.8063089102506638,-0.8647009804844856,84.9037,34.6,2.471428571,34.6,2.471428571,1.3313,-0.217193,1.96482,1.3313,0.217193,2.38024,999.0,0.33333333,1B/DH,/players/joey-meneses/14366/stats/batting,10,AL,Joey Meneses,608841,14366,14366
HOU,Astros,9.29605,27.5881,29.7899,5.88169,3.23728,1.39144,0.010262,1.24271,3.45906,3.47658,1.99119,0.0557304,8.86488,0.125912,0.0673754,0.0172513,0.339651,0.272812,0.121398,0.213196,0.268663,0.399512,0.668175,0.28859,0.0668412,0.29758,0.224616,0.186315,3.28791,0.264361,0.0331667,,2.92819,-0.591715,-0.918189,-0.030132,0.00303467,-0.0318212,-0.5616069873794913,-0.7747310847043991,83.9183,23.9,2.655555555,23.9,2.655555555,2.77998,-0.211786,1.96013,2.77998,0.211786,2.38649,999.0,0.1,2B/3B,/players/shay-whitcomb/27789/stats/batting,21,AL,Shay Whitcomb,694376,27789,27789
LAA,Angels,7.51549,19.6194,22.3931,3.59899,2.06274,0.734723,0.0398163,0.761706,2.13702,2.38476,2.32036,0.0421445,8.76253,0.32827,0.107486,0.0176051,0.186375,0.0694124,0.0168286,0.18344,0.279217,0.34142,0.620637,0.276154,0.103619,0.391305,0.264805,0.15798,2.90237,0.278093,-0.015615,,1.97502,-0.670901,0.0259866,-0.0238338,-0.0394488,-0.035907,-0.7362788654863834,-0.38540954142808914,73.5978,20.7,2.5875,20.7,2.5875,0.734926,-0.562092,1.98753,0.734926,0.562092,2.34995,999.0,0.0,1B/DH,/players/niko-kavadas/29782/stats/batting,1,AL,Niko Kavadas,694359,29782,29782
HOU,Astros,35.5868,116.985,129.551,26.0993,20.1458,4.87086,0.0837569,0.998939,12.497,8.98702,9.06887,0.0439518,26.4658,0.740883,0.909869,1.84612,2.12941,2.72518,0.956811,0.223099,0.281188,0.291784,0.572972,0.257074,0.0700022,0.204288,0.342664,0.0686853,3.99336,0.277566,0.0310794,,9.41923,-5.88824,0.0579111,-0.044262,-0.0131826,-0.0422092,-5.783682329580188,0.9121902212500572,62.208,85.4,2.372222222,85.4,2.372222222,2.63763,0.253333,1.66791,2.63763,-0.253333,2.77612,999.0,0.0,SS,/players/nick-allen/22277/stats/batting,21,AL,Nick Allen,669397,22277,22277
