Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
NYY,Yankees,1.03697,0.954658,0.510084,13.6627,0.00166504,0.408859,0.0,17.7736,76.5508,16.608,9.70014,8.92413,2.67533,16.6855,7.00795,0.367619,1.21372,4.51891,1.32871,8.449,3.54861,2.38093,1.35471,0.217966,0.0915464,0.12641941010951996,,0.243059,0.284524,0.700325,4.60212,62.10000000000001,3.4500000000000006,61.0,3.388888888888889,0.0496665,-0.0103294,1.35836,-1.30049,1.15243,0.372999,1.35836,1.30049,3.46342,999.0,9,AL,Osvaldo Bido,674370,23150,23150
MIN,Twins,2.54402,3.15805,2.3986,34.0667,0.0172746,2.95396,1.41872,50.5503,219.717,52.0152,28.8156,26.5104,6.63067,40.4905,18.3111,0.717633,2.28886,4.71991,1.39121,7.20895,3.26012,2.21126,1.18053,0.184285,0.0833396,0.1009455993771553,,0.26123,0.298591,0.68002,4.4609,188.10000000000008,3.6882352941176486,196.0,3.843137254901961,0.0491153,-0.134223,3.29603,-3.69064,0.566663,0.402335,3.29603,3.69064,4.24445,999.0,8,AL,Travis Adams,701519,30180,30180
TEX,Rangers,1.27463,1.69825,0.0,15.3985,0.0,0.3426,0.0,17.1569,73.3577,16.285,8.75987,8.05908,2.26891,16.3531,6.56772,0.430612,0.5786,4.22757,1.33198,8.57837,3.44524,2.48992,1.1902,0.222923,0.08953,0.13339266926050186,,0.245954,0.29452,0.716236,4.1976,67.60000000000002,3.9764705882352955,67.0,3.9411764705882355,0.04801,-0.0377593,0.511027,-0.49904,1.16331,0.0,0.511027,0.49904,3.44892,999.0,13,AL,Peyton Gray,682608,sa3008046,sa3008046
ATH,Athletics,2.9221,3.19505,0.0,55.9477,2.87519,11.4304,2.20484,60.1946,260.511,52.8908,30.5676,28.1222,7.6405,61.9337,29.5361,1.3488,3.38981,4.20469,1.36934,9.26002,4.41609,2.09688,1.14237,0.237739,0.113377,0.12436151504516602,,0.2324,0.286374,0.722977,4.36842,291.8,4.863333333333333,280.0,4.666666666666667,0.0471859,0.0359982,2.03362,0.110294,0.555483,0.0,2.03362,-0.110294,4.25936,748.3099975585938,10,AL,Elvis Alvarado,665660,21662,21662
CLE,Guardians,0.50112,0.175156,0.0,7.09912,0.0179404,1.02391,0.0,7.83521,33.1948,7.20679,3.7767,3.47457,0.97944,7.59288,2.94553,0.120372,0.241989,3.9911,1.29573,8.72164,3.38341,2.57777,1.12504,0.228737,0.0887346,0.14000259339809418,,0.240168,0.290523,0.726061,4.04251,39.7,4.9625,38.0,4.75,0.0471184,0.00769597,0.845518,0.611576,1.34994,0.0,0.845518,-0.611576,3.20008,999.0,5,AL,Codi Heuer,676051,23293,23293
HOU,Astros,3.24833,2.73967,0.0,54.0579,0.0522842,8.28272,1.88222,55.8845,237.291,51.1018,29.2457,26.906,8.21183,53.6308,20.7042,1.44803,2.86111,4.33312,1.2849,8.63705,3.33435,2.59033,1.32249,0.226013,0.0872526,0.13876021653413773,,0.2391,0.282388,0.7057,4.39109,251.40000000000012,4.4892857142857165,244.0,4.357142857142857,0.0468966,-0.0318912,1.65179,-2.64887,0.56664,0.0,1.65179,2.64887,4.24448,999.0,21,AL,Enyel De Los Santos,660853,18403,18403
NYY,Yankees,3.19668,3.08741,0.0,60.7553,0.906733,13.7503,2.29031,62.2097,266.994,65.4121,30.5856,28.1387,6.11136,36.3798,17.9278,1.70177,2.62366,4.07089,1.33966,5.26314,2.59366,2.02924,0.884143,0.136257,0.0671471,0.06911017000675201,,0.265426,0.29076,0.705423,4.23372,285.99999999999994,4.612903225806451,302.0,4.870967741935484,0.0467581,0.142806,1.55597,1.07362,0.726121,0.0,1.55597,-1.07362,4.03184,999.0,9,AL,Tim Hill,657612,16814,16814
TOR,Blue Jays,0.567451,0.309394,0.0303329,9.89738,0.00127884,1.20789,0.298405,9.62261,40.6098,9.809,4.86447,4.47532,1.26056,8.26722,2.54591,0.417862,0.253071,4.18575,1.28395,7.7323,2.38118,3.24726,1.17899,0.203577,0.0626919,0.14088504761457443,,0.259423,0.302246,0.707303,3.99246,46.7,4.67,48.0,4.8,0.0436659,0.012659,1.29986,-2.10182,1.32772,0.0,1.29986,2.10182,3.22971,999.0,14,AL,Joe Mantiply,573009,14857,14857
TEX,Rangers,1.83132,2.13994,0.0,34.5719,0.506322,4.04375,3.04162,36.4756,157.378,33.8553,20.0937,18.4862,5.01571,32.945,15.5614,1.04513,1.81738,4.56129,1.35479,8.12885,3.83962,2.1171,1.23758,0.209336,0.0988791,0.11045733839273453,,0.241825,0.282634,0.691667,4.54568,149.50000000000003,4.152777777777779,148.0,4.111111111111111,0.0417124,-0.177752,2.05126,-0.431635,0.834922,0.0,2.05126,0.431635,3.88677,999.0,13,AL,Luis Curvelo,681168,24710,24710
NYY,Yankees,0.110332,0.137347,0.2938,5.74747,0.0,0.8203,0.0,6.93212,29.3493,6.35142,3.2842,3.02146,0.74697,6.4852,2.68996,0.172031,0.135462,3.92278,1.30427,8.41977,3.49239,2.41089,0.969795,0.220966,0.0916533,0.12931282073259354,,0.239461,0.290511,0.720042,3.88765,30.9,4.414285714285714,29.0,4.142857142857143,0.040801,0.0676246,0.801505,-0.504874,1.39156,0.172692,0.801505,0.504874,3.14459,999.0,9,AL,Elmer Rodríguez,695684,sa3019459,sa3019459
MIN,Twins,1.49611,2.05862,1.28679,23.6936,0.0,1.54969,0.0,30.297,131.4,30.3922,16.6079,15.2792,4.12738,26.122,10.8078,0.6021,2.03624,4.53884,1.35987,7.7598,3.21057,2.41696,1.22608,0.198797,0.0822511,0.11654625833034515,,0.256352,0.297426,0.694268,4.45355,115.80000000000001,3.8600000000000003,119.0,3.966666666666667,0.0402753,-0.091147,0.755024,-0.607219,0.944697,0.266072,0.755024,0.607219,3.7404,999.0,8,AL,John Klein,804619,sa3020405,sa3020405
CLE,Guardians,0.801534,1.13908,0.0,14.7801,0.0,0.943392,0.0,15.4855,66.8703,13.8397,7.69117,7.07587,1.8647,16.3968,7.24739,0.39087,0.720475,4.11242,1.36173,9.52962,4.2121,2.26244,1.08374,0.245203,0.10838,0.13682282716035843,,0.234959,0.294652,0.725024,4.12646,62.00000000000001,4.133333333333334,61.0,4.066666666666666,0.0393146,-0.0376117,0.676147,-2.86285,1.2047,0.0,0.676147,2.86285,3.39373,999.0,5,AL,Franco Aleman,680916,sa3018178,sa3018178
HOU,Astros,1.44934,1.40089,0.0174212,12.7776,0.0,0.0,0.0,14.01,60.0049,10.2533,6.73178,6.19324,1.53202,16.3472,8.13182,0.292935,0.850613,3.97852,1.31228,10.5014,5.22386,2.01028,0.984165,0.272432,0.135519,0.1369124948978424,,0.200957,0.26314,0.717558,4.14649,58.00000000000003,4.142857142857145,49.0,3.5,0.0391009,0.0179296,0.540954,-0.0404301,1.18975,0.0,0.540954,0.0404301,3.41367,999.0,21,AL,Miguel Ullola,699044,sa3016504,sa3016504
TOR,Blue Jays,0.462645,0.894482,0.559638,8.51094,0.0,0.302357,0.0,11.2676,49.4287,10.6088,5.89399,5.42247,1.42226,10.5224,5.4442,0.26642,0.587108,4.33121,1.42471,8.4048,4.34857,1.93277,1.13603,0.21288,0.110142,0.102737657725811,,0.244458,0.292075,0.722453,4.51418,44.50000000000001,4.045454545454546,46.0,4.181818181818182,0.0385538,0.00457723,1.33505,-0.0853025,1.27056,0.290727,1.33505,0.0853025,3.30591,999.0,14,AL,Adam Macko,671936,sa3011555,sa3011555
NYY,Yankees,1.5221,1.42924,0.0,24.5781,0.0,1.51607,0.0,25.9552,111.419,23.3829,13.5095,12.4287,3.10837,24.2404,11.4451,0.641452,1.06187,4.30969,1.34185,8.40539,3.96861,2.11797,1.07783,0.21756,0.102721,0.11483868956565857,,0.2364,0.283307,0.699511,4.26974,115.7,4.45,111.0,4.269230769230769,0.0384657,-0.0421408,1.30973,1.02266,1.02358,0.0,1.30973,-1.02266,3.63523,999.0,9,AL,Kervin Castro,665645,21656,21656
CLE,Guardians,0.509546,0.52352,0.0,13.6867,0.0,0.826492,0.55298,14.4076,61.9374,13.1618,7.58351,6.97683,1.89899,14.1061,6.21867,0.300722,0.630759,4.35822,1.34516,8.81165,3.88462,2.26834,1.18624,0.227747,0.100403,0.1273447945713997,,0.238924,0.288179,0.705481,4.31666,56.20000000000003,4.014285714285717,55.0,3.9285714285714284,0.0382681,-0.0903041,0.776642,-0.492044,1.23852,0.0,0.776642,0.492044,3.34864,999.0,5,AL,Carlos Hernández,672578,22713,22713
TBR,Rays,0.0792164,0.441742,1.35901,1.35901,0.0,0.0,0.0,6.52976,29.036,6.30568,3.649,3.35708,0.86787,5.71491,3.10854,0.0254533,0.620228,4.62708,1.44174,7.8769,4.28451,1.83846,1.19619,0.196821,0.107058,0.08976361155509949,,0.249165,0.290412,0.703144,4.82567,23.9,3.414285714285714,22.0,3.142857142857143,0.03825,0.036766,0.586673,-1.02275,1.36058,0.469456,0.586673,1.02275,3.1859,999.0,12,AL,Brody Hopkins,811315,sa3023515,sa3023515
KCR,Royals,1.74289,2.60903,2.54756,23.4748,0.0,0.698969,0.0,39.3808,172.615,39.4741,23.1833,21.3286,6.07234,32.6081,16.6767,0.262937,1.86588,4.87439,1.42584,7.45217,3.81125,1.95531,1.38776,0.188907,0.0966122,0.09229440242052078,,0.256205,0.289464,0.691875,4.89619,126.4,3.241025641025641,130.0,3.3333333333333335,0.0376727,-0.0971467,2.29568,-0.8056,0.715942,1.1236,2.29568,0.8056,4.04541,999.0,7,AL,Mason Black,696131,30171,30171
CLE,Guardians,0.122352,0.703146,1.34783,1.34783,0.0,0.0,0.0,6.94088,30.4665,6.9586,3.95034,3.63431,0.949965,5.40555,2.85126,0.0498433,0.45866,4.71249,1.41334,7.00919,3.69713,1.89585,1.23179,0.177426,0.0935867,0.0838395282626152,,0.25624,0.288862,0.690988,4.7874,22.3,3.185714285714286,23.0,3.2857142857142856,0.0374172,0.027076,0.972912,0.348369,1.35734,0.427351,0.972912,-0.348369,3.19021,999.0,5,AL,Ryan Webb,669067,sa3018280,sa3018280
CLE,Guardians,1.76024,2.41093,0.0,37.4349,0.0544759,4.43602,2.36789,38.4343,166.981,36.0258,19.6447,18.0731,4.37646,36.105,16.614,0.990732,2.49717,4.23211,1.36961,8.45457,3.89043,2.17317,1.02482,0.216223,0.0994965,0.11672621220350266,,0.243632,0.294719,0.709377,4.22837,169.4,4.457894736842105,169.0,4.447368421052632,0.0372129,-0.0675739,2.44094,-3.21419,0.841235,0.0,2.44094,3.21419,3.87835,999.0,5,AL,Colin Holderman,670059,22361,22361
TOR,Blue Jays,0.484419,0.587314,0.0,9.85684,0.0,0.35474,0.0,10.2801,43.6933,9.62392,5.25733,4.83675,1.39342,10.0667,4.1544,0.0,0.0,4.23448,1.34029,8.8132,3.6371,2.42314,1.21991,0.230395,0.0950809,0.1353137269616127,,0.243404,0.293121,0.720436,4.15111,43.7,4.37,45.0,4.5,0.0370968,0.012659,1.10029,-1.22999,1.30258,0.0,1.10029,1.22999,3.26323,999.0,14,AL,Spencer Miles,693686,sa3020475,sa3020475
CLE,Guardians,1.22889,2.46465,2.20542,16.8092,0.0,0.642203,0.0,25.4941,111.919,24.5428,14.2571,13.1165,3.65258,22.504,12.4897,0.231052,0.698771,4.63042,1.45259,7.94444,4.40916,1.8018,1.28944,0.201074,0.111596,0.08947814255952835,,0.248583,0.287847,0.713541,4.78418,81.80000000000001,3.2720000000000002,84.0,3.36,0.0349374,-0.0312667,2.96389,-1.8717,0.969134,0.800925,2.96389,1.8717,3.70782,999.0,5,AL,Doug Nikhazy,680951,30142,30142
TBR,Rays,0.777295,1.21383,1.89047,11.1351,0.0,0.665472,0.266745,20.4974,89.0305,20.6886,10.4663,9.62901,2.89108,16.6206,7.17402,0.134019,1.52046,4.22791,1.35933,7.29777,3.14997,2.31677,1.26942,0.186684,0.0805794,0.10610461235046387,,0.257526,0.292605,0.730474,4.61954,67.5,3.375,72.0,3.6,0.0337251,0.15133,3.19634,-2.1131,1.16918,0.535662,3.19634,2.1131,3.44109,999.0,12,AL,Joe Rock,697812,30016,30016
HOU,Astros,1.51616,1.4373,0.363799,21.417,0.0914104,0.952689,0.0,27.1529,114.878,27.0007,14.2847,13.142,4.36735,24.0741,7.81756,0.674215,1.04491,4.35599,1.2823,7.97953,2.59118,3.07949,1.44759,0.209562,0.068051,0.14151152968406677,,0.254686,0.291764,0.715355,4.43204,105.40000000000002,3.9037037037037043,108.0,4.0,0.0334134,-0.0171852,1.54795,-0.416884,1.04945,0.266028,1.54795,0.416884,3.60074,999.0,21,AL,Colton Gordon,676467,31312,31312
ATH,Athletics,0.832013,0.779528,0.0,10.4428,0.0,0.897517,0.0,10.868,46.8224,11.5632,5.4198,4.98622,1.15649,7.54609,2.85933,0.291996,0.774035,4.12918,1.32706,6.24906,2.36786,2.63911,0.957714,0.161164,0.0610675,0.1000964306294918,,0.267734,0.301762,0.703149,4.13277,45.900000000000006,4.172727272727273,50.0,4.545454545454546,0.0333834,0.0767047,0.32496,0.339144,1.30251,0.0,0.32496,-0.339144,3.26332,999.0,10,AL,Joel Kuhnel,669270,19995,19995
CHW,White Sox,0.88372,1.25505,3.94926,3.97907,0.0,0.0,0.0,20.7619,94.4674,18.0079,12.1255,11.1555,2.74069,20.5594,14.8442,0.0815817,1.19816,4.83574,1.58232,8.91221,6.43474,1.38501,1.18805,0.217635,0.157135,0.060499340295791626,,0.229619,0.276956,0.714337,5.18876,65.7,3.1285714285714286,60.0,2.857142857142857,0.03286,0.108986,3.75662,-2.04506,0.98547,0.990046,3.75662,2.04506,3.68604,999.0,4,AL,Hagen Smith,696146,sa3025544,sa3025544
CHW,White Sox,2.30905,2.11013,0.0,40.544,0.464663,5.52605,2.31928,48.1745,209.398,43.9237,24.3468,22.399,5.50579,43.8295,22.3609,1.11753,2.92538,4.18461,1.37593,8.18826,4.17748,1.9601,1.0286,0.209312,0.106787,0.10252545773983002,,0.238571,0.285049,0.715949,4.37594,204.00000000000003,4.250000000000001,199.0,4.145833333333333,0.0317142,0.11056,2.15711,0.304037,0.705895,0.0,2.15711,-0.304037,4.05881,999.0,4,AL,Chris Murphy,669684,26214,26214
DET,Tigers,0.818818,1.05257,0.0,13.3802,0.0294184,0.797852,0.634336,13.8459,59.9744,14.6784,7.3945,6.80294,1.491,9.70677,4.59525,0.534782,0.409096,4.42199,1.39201,6.30951,2.98696,2.11235,0.96917,0.161849,0.0766202,0.0852283388376236,,0.267026,0.301274,0.691202,4.21723,61.30000000000001,4.378571428571429,66.0,4.714285714285714,0.0312357,0.0238982,2.32245,-1.8919,1.23568,0.0,2.32245,1.8919,3.35243,999.0,6,AL,Scott Effross,664123,18384,18384
SEA,Mariners,0.0107263,0.0391664,0.538499,3.776,0.0,0.0,0.0,5.76942,24.2236,5.48044,2.945,2.7094,0.721651,4.52022,1.79129,0.0,0.162858,4.22653,1.26039,7.05131,2.79432,2.52344,1.12574,0.186604,0.0739481,0.11265574395656586,,0.246097,0.279475,0.691014,4.21037,23.10000000000001,3.8500000000000014,21.0,3.5,0.0305735,0.0254995,0.751685,-2.29646,1.41516,0.239338,0.751685,2.29646,3.11313,999.0,11,AL,Jhonathan Díaz,646242,20298,20298
ATH,Athletics,0.427422,0.330805,0.368147,9.9215,0.0,0.5991,0.0,12.4405,53.9933,12.3593,6.36834,5.85888,1.28838,10.0491,4.58598,0.283809,0.846015,4.23856,1.36211,7.26996,3.31769,2.19127,0.932067,0.186118,0.0849362,0.10118196904659271,,0.25451,0.297416,0.698538,4.17582,51.30000000000001,4.275000000000001,53.0,4.416666666666667,0.0305477,0.0276399,1.19399,-0.0134718,1.28968,0.269208,1.19399,0.0134718,3.28043,999.0,10,AL,Henry Baez,692013,sa3016584,sa3016584
KCR,Royals,1.09471,1.26842,0.0,14.9102,0.0206234,1.53927,0.657579,15.1031,65.1759,13.6374,8.26343,7.60236,2.13055,15.5045,6.86582,0.332718,0.722665,4.53027,1.35755,9.23918,4.09136,2.25821,1.2696,0.237887,0.105343,0.1325438767671585,,0.236811,0.288013,0.6986,4.42319,66.0,4.4,65.0,4.333333333333333,0.0301147,-0.0164892,1.1572,-0.671699,1.16428,0.0,1.1572,0.671699,3.44762,999.0,7,AL,Héctor Neris,593576,11804,11804
TEX,Rangers,0.73178,1.3911,0.131649,13.4895,0.0414399,0.892057,0.0,16.0758,67.2972,14.6224,8.13854,7.48746,2.24766,14.9803,4.97588,0.263333,0.9183,4.19183,1.21912,8.38666,2.78573,3.01058,1.25834,0.222599,0.0739388,0.1486598253250122,,0.238138,0.28013,0.696575,4.18899,70.80000000000001,4.425000000000001,70.0,4.375,0.0287359,0.0135301,2.39842,3.46227,1.26235,0.0584412,2.39842,-3.46227,3.31686,999.0,13,AL,Jose Corniell,692030,27984,27984
MIN,Twins,0.492856,0.70341,0.0,11.1447,0.0,0.918589,0.612459,11.5163,49.8851,10.5826,5.94386,5.46835,1.37041,11.9392,5.48174,0.500095,0.30833,4.27352,1.39493,9.33053,4.28399,2.178,1.07098,0.239335,0.109887,0.1294473111629486,,0.239996,0.29924,0.715443,4.11697,60.90000000000001,5.075000000000001,60.0,5.0,0.0281113,0.0235852,0.881384,-1.61157,1.26578,0.0,0.881384,1.61157,3.31229,999.0,8,AL,Julian Merryweather,657240,16703,16703
SEA,Mariners,1.25269,0.735423,0.0,22.0495,0.0,0.846776,0.507178,24.4578,105.098,20.8162,11.5145,10.5934,2.36462,24.2352,11.6137,0.337496,1.49584,3.89816,1.32595,8.91807,4.27363,2.08677,0.870133,0.230596,0.110504,0.12009204179048538,,0.226291,0.282183,0.718261,4.01822,111.40000000000003,4.641666666666668,107.0,4.458333333333333,0.0265288,-0.0481274,1.28369,-1.06906,1.10883,0.0,1.28369,1.06906,3.52155,999.0,11,AL,Yosver Zulueta,691172,27765,27765
KCR,Royals,0.577709,0.910078,1.60417,6.53265,0.0,0.684287,0.0,12.2912,54.5529,12.7601,7.27797,6.69573,1.64056,9.39359,5.39614,0.171439,0.629121,4.90282,1.47717,6.87827,3.95122,1.7408,1.20127,0.172192,0.0989159,0.0732765942811966,,0.262946,0.296574,0.685918,4.81243,34.40000000000002,2.8666666666666685,38.0,3.1666666666666665,0.0245945,0.00639093,0.319182,-2.0949,1.21778,0.49826,0.319182,2.0949,3.3763,999.0,7,AL,Ben Kudrna,695667,sa3018253,sa3018253
TBR,Rays,0.66563,0.872696,0.0,9.01265,0.0,1.02167,0.0,9.37241,40.8695,8.02065,4.66823,4.29478,1.04845,10.3431,4.82187,0.236171,0.753298,4.12412,1.37025,9.93217,4.63028,2.14505,1.00679,0.253077,0.117982,0.13509522378444672,,0.22725,0.29169,0.718638,4.16679,39.500000000000014,4.38888888888889,38.0,4.222222222222222,0.0238341,-0.0302225,0.666694,-0.449111,1.29063,0.0,0.666694,0.449111,3.27916,999.0,12,AL,Evan Reifert,682126,sa3014860,sa3014860
KCR,Royals,2.86756,2.30184,0.431095,48.3854,0.177845,7.40339,2.26897,55.8122,239.371,55.3157,28.5235,26.2416,7.04278,42.8581,18.9161,0.725584,2.72562,4.2316,1.33003,6.91108,3.05032,2.26569,1.13568,0.179045,0.0790244,0.10002025961875916,,0.254057,0.287632,0.710066,4.40305,233.30000000000007,4.1660714285714295,237.0,4.232142857142857,0.0224595,0.0268057,1.8761,0.772087,0.655542,0.315238,1.8761,-0.772087,4.12594,999.0,7,AL,Daniel Lynch IV,663738,21537,21537
DET,Tigers,0.623731,1.38226,0.0,16.1058,0.0,0.680632,0.188357,16.1375,70.5424,15.7338,8.10089,7.45282,1.61832,13.6767,6.27107,0.18185,1.57748,4.1565,1.36358,7.62759,3.49742,2.18092,0.902552,0.193879,0.0888979,0.10498107969760895,,0.250962,0.297801,0.704383,4.20287,60.20000000000001,3.7625000000000006,62.0,3.875,0.020904,0.027312,1.31105,-2.75994,1.23167,0.0,1.31105,2.75994,3.35777,999.0,6,AL,Drew Sommers,805427,32026,32026
DET,Tigers,0.576941,0.409703,1.10381,2.96075,0.0,0.0,0.0,8.68286,37.6782,7.79235,4.71801,4.34057,1.1817,7.0238,4.23652,0.0797233,0.382199,4.49911,1.38536,7.28035,4.39126,1.65792,1.22486,0.186416,0.11244,0.0739760622382164,,0.235707,0.26598,0.704695,4.88233,35.500000000000014,3.944444444444446,34.0,3.7777777777777777,0.0186563,0.0288801,1.26735,0.930406,1.30894,0.236395,1.26735,-0.930406,3.25475,999.0,6,AL,Jackson Jobe,695549,30203,30203
CLE,Guardians,1.26324,1.20178,0.180642,20.278,0.0,1.67372,0.0,24.421,104.425,25.3443,12.9407,11.9054,3.48576,18.8863,7.42634,0.598823,0.589394,4.38758,1.3419,6.96029,2.73687,2.54316,1.28463,0.18086,0.0711165,0.10974384844303131,,0.262882,0.295237,0.71099,4.42867,97.70000000000002,4.070833333333334,103.0,4.291666666666667,0.0178648,-0.0808182,1.34641,1.96145,1.0846,0.132094,1.34641,-1.96145,3.55386,999.0,5,AL,Kolby Allard,663465,18694,18694
LAA,Angels,1.54006,1.94516,0.0,30.7736,0.0401074,4.97975,2.12189,30.5054,131.23,26.6426,15.9194,14.6459,4.5819,30.7701,13.789,0.555125,2.02794,4.32096,1.32539,9.07809,4.06818,2.23149,1.3518,0.234474,0.105075,0.12939872592687607,,0.230845,0.275547,0.720588,4.62587,131.7,4.248387096774193,124.0,4.0,0.0177015,0.0165171,1.13574,-1.14794,0.955744,0.0,1.13574,1.14794,3.72567,999.0,1,AL,Nick Sandlin,680704,20517,20517
LAA,Angels,1.23572,2.19751,4.4361,6.72244,0.0,0.0,1.14185,26.9008,121.095,28.0383,17.0196,15.6581,4.30303,20.5836,12.6107,0.19207,2.16489,5.23861,1.51107,6.88651,4.21905,1.63224,1.43963,0.169979,0.104138,0.06584043800830841,,0.263717,0.29147,0.68244,5.33206,74.80000000000003,2.7703703703703715,80.0,2.962962962962963,0.0170445,-0.0506995,1.60224,-0.27311,0.87588,1.05407,1.60224,0.27311,3.83216,999.0,1,AL,Sam Aldegheri,691951,26443,26443
MIN,Twins,0.875449,1.12407,0.0,18.5168,0.0,1.22885,0.0,20.4101,88.7273,21.0739,11.5484,10.6246,2.82156,16.3236,7.18097,0.584594,1.07909,4.68499,1.38436,7.19803,3.16651,2.27318,1.24419,0.183975,0.080933,0.1030421331524849,,0.261894,0.297647,0.687375,4.54685,68.5,3.425,73.0,3.65,0.0152061,-0.164042,1.37948,-2.73518,1.11181,0.0,1.37948,2.73518,3.51759,999.0,8,AL,Matt Bowman,621199,13528,13528
MIN,Twins,0.952005,0.952974,0.0,21.2906,0.0,1.27527,0.0,22.0818,97.3076,21.4832,12.0455,11.0818,2.48824,20.0518,10.2905,0.487666,1.27586,4.51668,1.43891,8.17263,4.19415,1.94858,1.01414,0.206066,0.105752,0.10031411051750183,,0.250558,0.300547,0.697353,4.35526,94.60000000000002,4.300000000000001,95.0,4.318181818181818,0.0146355,-0.0588846,2.07367,-1.17336,1.05652,0.0,2.07367,1.17336,3.59131,999.0,8,AL,Marco Raya,694397,sa3014550,sa3014550
BOS,Red Sox,1.66266,1.46887,0.0,21.3248,0.0,1.05741,0.0,22.4239,97.9459,22.5226,11.9117,10.9588,2.70344,18.9545,8.99558,0.575871,1.174,4.39838,1.40556,7.60751,3.61044,2.10709,1.08505,0.19352,0.0918423,0.10167774558067322,,0.256591,0.299753,0.706963,4.37241,78.10000000000001,3.5500000000000003,83.0,3.772727272727273,0.0145441,-0.018655,0.706272,0.769195,1.03895,0.0,0.706272,-0.769195,3.61473,999.0,3,AL,Tyler Samaniego,701719,sa3017876,sa3017876
TEX,Rangers,0.890445,0.746535,0.0,16.7791,0.0306134,1.44195,0.579046,17.2997,75.8657,14.3305,8.90371,8.19142,1.99949,19.9448,9.87084,0.263726,1.32213,4.26149,1.39894,10.3761,5.1352,2.02058,1.04021,0.262896,0.130109,0.13278673589229584,,0.221584,0.28859,0.714773,4.27288,75.80000000000001,4.458823529411766,70.0,4.117647058823529,0.0145043,-0.0377913,1.12642,-2.02268,1.13677,0.0,1.12642,2.02268,3.48431,999.0,13,AL,Michel Otañez,671305,22533,22533
CHW,White Sox,1.12403,1.70888,0.0,33.212,0.0,3.21394,0.0,37.4566,159.9,38.2139,19.7108,18.1339,5.28625,30.1685,11.1712,0.797746,1.51577,4.35718,1.31847,7.24884,2.68421,2.70055,1.27017,0.188672,0.0698641,0.11880765855312347,,0.259583,0.294634,0.706796,4.37511,146.5,3.9594594594594597,153.0,4.135135135135135,0.0105782,-0.0677573,2.13718,1.92202,0.956742,0.0,2.13718,-1.92202,3.72434,999.0,4,AL,Jedixson Paez,699151,sa3016264,sa3016264
CLE,Guardians,0.786502,1.09226,0.0,14.4068,0.0,0.762538,1.50256,14.9639,64.3485,14.2027,7.89694,7.26518,2.04775,14.4349,5.64147,0.296682,0.959369,4.36962,1.32614,8.68181,3.39305,2.55871,1.23161,0.224323,0.0876706,0.13665266335010529,,0.245944,0.294558,0.703717,4.3082,61.00000000000001,4.066666666666667,60.0,4.0,0.00807111,-0.0375944,0.543897,-0.716637,1.21684,0.0,0.543897,0.716637,3.37754,999.0,5,AL,Trevor Stephan,663986,19932,19932
LAA,Angels,0.849558,0.961975,0.0,21.8599,0.0308479,1.21691,0.535626,21.9587,96.2775,21.313,11.8125,10.8675,2.50623,19.5585,9.68286,0.507079,1.38191,4.45415,1.41155,8.01628,3.96863,2.01991,1.02721,0.203147,0.100572,0.10257505625486374,,0.250115,0.29782,0.697904,4.34916,82.30000000000001,3.7409090909090916,82.0,3.727272727272727,0.00684766,-0.0538444,1.41464,-1.72794,1.08763,0.0,1.41464,1.72794,3.54983,999.0,1,AL,Tayler Saucedo,642048,17888,17888
DET,Tigers,2.01578,2.74481,0.402211,39.2784,0.180817,6.16311,1.43056,42.8186,185.187,40.3914,23.3679,21.4984,5.79207,37.2424,18.8116,1.01723,1.38237,4.51874,1.38265,7.82796,3.954,1.97976,1.21743,0.201107,0.101582,0.09952511638402939,,0.244806,0.283697,0.701356,4.56895,178.39999999999998,4.148837209302325,175.0,4.069767441860465,0.00643796,-0.0805953,1.74573,-0.626638,0.725243,0.0,1.74573,0.626638,4.03301,999.0,6,AL,Beau Brieske,689225,26079,26079
ATH,Athletics,0.127227,0.438795,0.0,5.65722,0.0,0.538969,0.0,6.36455,26.695,6.47182,3.34565,3.078,1.00134,5.28238,1.60339,0.156539,0.0989418,4.35255,1.26878,7.46972,2.26732,3.29451,1.41597,0.197879,0.0600632,0.13781581073999405,,0.258949,0.2924,0.708724,4.3229,24.500000000000007,4.083333333333335,25.0,4.166666666666667,0.00526004,0.0138199,1.78374,-1.34002,1.39353,0.0,1.78374,1.34002,3.14196,999.0,10,AL,Chen Zhong-Ao Zhuang,800018,sa3018174,sa3018174
