player_name,team,pos_type,position,projection_system,fg_id,mlbam_id,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,dollar_value,is_pitcher,msp,delta_rank_R,delta_rank_HR,delta_rank_RBI,delta_rank_SB,delta_rank_AVG,delta_rank_W,delta_rank_SV,delta_rank_SO,delta_rank_ERA,delta_rank_WHIP,msp_per_dollar,team_rank_R,team_rank_HR,team_rank_RBI,team_rank_SB,team_rank_AVG,team_rank_W,team_rank_SV,team_rank_SO,team_rank_ERA,team_rank_WHIP,team_baseline_pts,tps
Trey Sweeney,DET,hitter,SS,atc,29575,700242,60.4906,55.0749,,7.25432,1.21306,5.554,0.860439,0.214578,,,,,,0.2279534103605464,0.0996694282779869,0.1800610687492086,0.0830613933696376,-0.0625936724983405,0.0,0.0,0.0,0.0,0.0,0.5281516282590392,-3.778114052839245,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,53
Anthony Santander,TOR,hitter,OF,atc,14551,623993,116.486,103.858,,14.1915,5.44195,15.5756,0.166385,0.224696,,,,,,0.445941290587084,0.4471304347826086,0.504962042205649,0.0160617660703514,-0.0653117568620404,0.0,0.0,0.0,0.0,0.0,1.3487837767836528,-2.9574819043146316,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,53
Andy Ibáñez,ATH,hitter,2B/3B,atc,18819,628451,189.941,173.245,,19.4739,4.06789,18.9879,2.84892,0.239621,,,,,,0.6119308106094363,0.3342326600479288,0.6155890470477312,0.2750168981166916,0.0207883475918009,0.0,0.0,0.0,0.0,0.0,1.857557763413589,-2.448707917684695,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,53
César Salazar,HOU,hitter,C,atc,21587,663967,119.315,103.902,,11.6091,2.16815,11.0788,0.818449,0.206061,,,,,,0.3647942103762475,0.1781431016775076,0.3591754714545792,0.0790079416925389,-0.1624874402120164,0.0,0.0,0.0,0.0,0.0,0.8186332849888569,-3.4876323961094275,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,53
Bryan Ramos,BAL,hitter,3B,atc,25621,682868,37.3207,34.4992,,3.59026,0.661209,3.94008,0.304659,0.212259,,,,,,0.1128171918361825,0.0543273399520712,0.1277376693837562,0.029409872219414,-0.0432231180714764,0.0,0.0,0.0,0.0,0.0,0.2810689553199476,-4.025196725778336,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Dylan Coleman,NYY,pitcher,RP,dc_fill,22276,669395,,,8.0,,,,,,0.0,0.0,4.95093,1.58154,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242466713384723,-0.0362655488464456,-0.0733089514024623,0.1146721710895642,-4.5007421411088755,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,95
Matthew Lugo,LAA,hitter,OF,atc,25980,683090,66.2435,62.1282,,6.94384,1.81198,7.03,1.30492,0.220142,,,,,,0.2181971582447393,0.1488788770968846,0.2279130920610257,0.1259688059652195,-0.0532655927643685,0.0,0.0,0.0,0.0,0.0,0.6676923406035006,-3.638573340494783,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Tyler Wade,TEX,hitter,2B/OF,atc,15730,642180,61.4931,54.7466,,6.27091,0.153265,3.8434,2.22393,0.211953,,,,,,0.1970515941623825,0.0125928106812735,0.1246032970166922,0.2146842769290306,-0.0694310815253915,0.0,0.0,0.0,0.0,0.0,0.4795008972639873,-3.826764783834297,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Tristan Peters,CHW,hitter,OF,atc,30063,671976,29.59,26.9253,,2.88004,0.380314,2.69782,0.204858,0.220762,,,,,,0.0904998593906511,0.0312479835672714,0.0874635132324433,0.0197757085893563,-0.0222468048447745,0.0,0.0,0.0,0.0,0.0,0.2067402599349478,-4.099525421163336,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Connelly Early,BOS,pitcher,RP,atc,33666,813349,,,46.1161,,,,,,3.0914,0.0,3.74956,1.25507,47.0007,0.0,0.0,0.0,0.0,0.0,1.0304666666666666,0.0,1.3174688156972671,0.2369049459226266,0.236633724445662,2.8214741527322222,-1.7939401594662177,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Eric Wagaman,MIN,hitter,1B,atc,23395,676572,120.049,110.955,,12.8664,3.01997,12.7741,1.08176,0.244621,,,,,,0.4043025065151434,0.2481317357069496,0.4141372161161805,0.1044263368949329,0.0411493283140497,0.0,0.0,0.0,0.0,0.0,1.2121471235472565,-3.094118557551028,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Eloy Jiménez,TOR,hitter,DH/OF,atc,17484,650391,27.4419,25.3221,,2.55144,0.649824,3.2894,0.0439916,0.241894,,,,,,0.080174220234331,0.053391906881205,0.1066425782397636,0.0042466736079602,0.0059263823859171,0.0,0.0,0.0,0.0,0.0,0.2503817613491771,-4.055883919749107,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Curtis Mead,CHW,hitter,2B/3B,atc,23986,678554,102.104,92.6937,,11.0829,1.95604,9.89129,1.52975,0.239724,,,,,,0.3482593615507588,0.1607153714481342,0.3206763141354627,0.147672486378701,0.0116017168174123,0.0,0.0,0.0,0.0,0.0,0.9889252503304692,-3.317340430767815,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Joey Meneses,ATH,hitter,1B/DH,atc,14366,608841,40.4227,37.312,,4.01056,0.938536,4.34032,0.0685537,0.246548,,,,,,0.1260243316335084,0.0771135364601164,0.1407134781983373,0.0066177449448992,0.0174452532160794,0.0,0.0,0.0,0.0,0.0,0.3679143444529408,-3.938351336645343,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Shay Whitcomb,HOU,hitter,2B/3B,atc,27789,694376,29.7899,27.5881,,3.45906,1.24271,3.47658,0.272812,0.213196,,,,,,0.1086944777238599,0.1021055802807257,0.1127109669413258,0.026335562251313,-0.0332673810524991,0.0,0.0,0.0,0.0,0.0,0.3165792061447254,-3.989686474953559,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Nick Martinez,TBR,pitcher,SP,atc,12730,607259,,,141.367,,,,,,8.60872,0.0,4.40416,1.2775,109.281,0.0,0.0,0.0,0.0,0.0,2.8695733333333333,0.0,3.0632375613174494,-0.0186619338383431,0.5865509322347683,6.500699893047208,1.885285580848768,10.59558460637049,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,25
Grant Taylor,CHW,pitcher,RP,atc,33927,691799,,,80.088,,,,,,3.86531,6.39309,3.4377,1.21675,95.6318,0.0,0.0,0.0,0.0,0.0,1.288436666666667,0.9983838272791998,2.680639103013315,0.6124677669109677,0.5453310116800626,6.125258375550212,1.509844063351772,8.485547589276978,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,25
Paul DeJong,NYY,hitter,SS,atc,18015,657557,66.8236,61.7564,,6.56191,2.96353,8.16673,0.562303,0.207901,,,,,,0.2061957237865125,0.2434944197192742,0.2647659582258237,0.0542812107260681,-0.0908765373614678,0.0,0.0,0.0,0.0,0.0,0.6778607750962108,-3.6284049060020735,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Mark Canha,TEX,hitter,OF,atc,11445,592192,99.1961,86.3962,,9.96919,1.72626,8.78916,1.04998,0.226909,,,,,,0.3132631120535427,0.1418358096542279,0.2849451823924729,0.1013584946873074,-0.0447377447577622,0.0,0.0,0.0,0.0,0.0,0.7966648540297888,-3.5096008270684953,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Nick Allen,HOU,hitter,SS,atc,22277,669397,129.551,116.985,,12.497,0.998939,8.98702,2.72518,0.223099,,,,,,0.3926948038238938,0.0820764669633687,0.291359817441576,0.263071813322117,-0.0829405541355174,0.0,0.0,0.0,0.0,0.0,0.946262347415438,-3.360003333682846,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Slade Cecconi,CLE,pitcher,SP,atc,27500,677944,,,151.441,,,,,,7.16321,0.0,4.58834,1.26379,125.327,0.0,0.0,0.0,0.0,0.0,2.3877366666666666,0.0,3.51302032235459,-0.2445095640172971,0.7192606873385736,6.3755081123425335,1.7600938001440936,9.891988229273412,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,25
Zach Dezenzo,HOU,hitter,1B/OF,atc,31562,701305,115.45,104.921,,13.2839,3.35269,12.3387,1.30983,0.227566,,,,,,0.4174216615600722,0.2754692228688805,0.4000215176405943,0.1264427866209603,-0.0508716062147083,0.0,0.0,0.0,0.0,0.0,1.168483582475799,-3.137782098622485,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Wade Meckler,LAA,hitter,OF,atc,31490,685133,32.513,28.9303,,3.36219,0.167145,2.57071,0.478897,0.22157,,,,,,0.1056505195221779,0.0137332420403971,0.083342598135448,0.0462297177377354,-0.0227305627863211,0.0,0.0,0.0,0.0,0.0,0.2262255146494374,-4.080040166448847,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Mickey Gasper,BOS,hitter,C/DH,atc,24759,681508,38.0336,33.9511,,4.48805,0.783398,4.18824,0.191745,0.231047,,,,,,0.1410285599985458,0.0643668332762752,0.1357830339535804,0.0185098616771917,-0.0105316253854931,0.0,0.0,0.0,0.0,0.0,0.3491566635201,-3.957109017578184,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Braden Montgomery,CHW,hitter,OF,atc,sa3038253,695731,127.593,115.695,,12.6526,2.78315,11.8628,1.86624,0.224153,,,,,,0.3975842422071056,0.2286737418692228,0.3845928063302327,0.180155124026401,-0.0759075929017674,0.0,0.0,0.0,0.0,0.0,1.1150983215311947,-3.1911673595670895,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Gustavo Campero,LAA,hitter,OF,atc,22707,672569,25.748,23.4148,,3.29232,0.453968,2.79836,0.711923,0.23694,,,,,,0.103454985718611,0.0372996644984594,0.0907230270696859,0.0687245886714718,-0.0003400567871649,0.0,0.0,0.0,0.0,0.0,0.2998622091710632,-4.0064034719272215,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Petey Halpin,CLE,hitter,OF,atc,27931,690984,54.6708,50.3377,,5.8568,1.00787,4.83569,0.89805,0.2139,,,,,,0.1840389635141059,0.0828102704553235,0.1567734082714909,0.0866921238061072,-0.0589221484425793,0.0,0.0,0.0,0.0,0.0,0.4513926176044482,-3.854873063493836,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Joey Cantillo,CLE,pitcher,SP,atc,23335,676282,,,129.192,,,,,,6.85722,0.00728733,3.9083,1.31068,135.301,0.0,0.0,0.0,0.0,0.0,2.28574,0.0011380337858604,3.7925998598458306,0.4986005556512374,0.3483417041701774,6.9264201534531065,2.3110058412546666,12.988195616393709,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,9
Yanquiel Fernández,NYY,hitter,DH/OF,atc,28552,692585,76.6809,70.7785,,7.32208,2.21919,8.23063,0.357233,0.221836,,,,,,0.2300826413685569,0.1823367339952071,0.2668376006984694,0.0344850369841624,-0.0546660971614866,0.0,0.0,0.0,0.0,0.0,0.6590759158849094,-3.647189765213375,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Jarred Kelenic,CHW,hitter,OF,atc,22558,672284,98.1275,89.7757,,10.4534,2.53782,9.12616,1.65248,0.214906,,,,,,0.3284785038243332,0.2085165354330708,0.2958707459806046,0.1595200720974511,-0.1005543408088863,0.0,0.0,0.0,0.0,0.0,0.8918315165265738,-3.4144341645717105,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Heston Kjerstad,BAL,hitter,OF,atc,31166,677008,60.0435,54.8254,,6.38962,1.74129,6.57848,0.234518,0.229643,,,,,,0.2007818334327621,0.1430707292023279,0.2132747820571289,0.0226388992714889,-0.0208689832195164,0.0,0.0,0.0,0.0,0.0,0.5588972607441917,-3.7473684203540927,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Ryan Vilade,TBR,hitter,OF,atc,22165,668723,149.744,135.367,,15.6573,3.3306,15.0404,2.42029,0.227185,,,,,,0.4920013084669802,0.2736542280041081,0.4876108207446161,0.2336396418091233,-0.068221267312666,0.0,0.0,0.0,0.0,0.0,1.4186847317121618,-2.8875809493861224,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
John Rave,KCR,hitter,OF,atc,26284,670231,104.361,93.0822,,11.716,2.24138,9.43107,2.98155,0.218227,,,,,,0.3681533425302664,0.1841599452242382,0.3057559495226142,0.2878201678459984,-0.0887476705483158,0.0,0.0,0.0,0.0,0.0,1.0571417345748015,-3.2491239465234827,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Justyn-Henry Malloy,TBR,hitter,DH/OF,atc,29606,669234,122.541,105.272,,14.1347,2.8718,13.586,0.809737,0.236089,,,,,,0.4441564570384566,0.2359575487846627,0.4404590709446793,0.078166939763249,-0.0060238129147894,0.0,0.0,0.0,0.0,0.0,1.1927162036162586,-3.113549477482026,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Connor Joe,SEA,hitter,1B/OF,atc,16572,656582,27.7761,24.3871,,2.87544,0.566345,2.37559,0.501712,0.207948,,,,,,0.090355313011713,0.0465329681615884,0.0770167940781297,0.0484321349802457,-0.0358288959913887,0.0,0.0,0.0,0.0,0.0,0.2265083142402881,-4.079757366857996,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Brice Matthews,HOU,hitter,2B,atc,33280,694728,60.721,53.8742,,7.16419,1.83001,6.18428,2.4791,0.213197,,,,,,0.2251212440271346,0.150360287572749,0.2004947904653144,0.2393167909667839,-0.0649620295351379,0.0,0.0,0.0,0.0,0.0,0.7503310834968441,-3.55593459760144,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Justin Foscue,TEX,hitter,DH,atc,27501,679822,42.7688,38.8779,,4.9395,0.816658,4.90086,0.210811,0.218159,,,,,,0.1552145301662897,0.0670995960287572,0.1588862242330296,0.0203503739342901,-0.0372001305339922,0.0,0.0,0.0,0.0,0.0,0.3643505938283746,-3.94191508726991,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Drew Waters,KCR,hitter,OF,atc,20505,671221,34.4074,31.6101,,4.09083,0.450064,2.85787,0.503553,0.22288,,,,,,0.128546665945979,0.0369788976377952,0.0926523454350559,0.0486098535927138,-0.0227584082380913,0.0,0.0,0.0,0.0,0.0,0.2840293543734528,-4.022236326724832,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Matt Thaiss,BOS,hitter,C,atc,19318,642136,25.6385,22.1577,,2.97304,0.318661,2.91215,0.0901283,0.218047,,,,,,0.09342221009527,0.0261823485107839,0.094412106834355,0.0087004217382483,-0.0213260035245748,0.0,0.0,0.0,0.0,0.0,0.2013910836540826,-4.104874597444201,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Denzer Guzman,LAA,hitter,SS,atc,28816,694203,38.9801,35.791,,3.94027,0.765253,3.68324,0.397331,0.213327,,,,,,0.123815600117082,0.0628759739815131,0.1194108986063801,0.0383558468281324,-0.0429236805996124,0.0,0.0,0.0,0.0,0.0,0.3015346389334954,-4.004731042164789,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Reid Detmers,LAA,pitcher,SP,atc,27468,672282,,,136.675,,,,,,7.25348,0.0346319,4.27095,1.28714,148.959,0.0,0.0,0.0,0.0,0.0,2.4178266666666666,0.0054083281899598,4.175444989488438,0.1285090940848147,0.5093928139141868,7.2365818923440655,2.6211675801456256,14.731350594855176,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,9
Leo De Vries,ATH,hitter,SS,atc,sa3023363,815888,30.8471,27.9414,,3.89201,1.04568,3.57514,0.201389,0.233215,,,,,,0.1222991200632658,0.0859168777815816,0.1159062890399794,0.0194408330507077,-0.0056280160633841,0.0,0.0,0.0,0.0,0.0,0.3379351038721505,-3.968330577226134,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,71
Kevin Newman,KCR,hitter,2B/SS,atc,17696,621028,25.9236,24.1979,,3.07996,0.158877,2.72467,0.189098,0.23955,,,,,,0.096781970711806,0.0130539130434782,0.0883339921117944,0.0182543368715408,0.002817399143402,0.0,0.0,0.0,0.0,0.0,0.2192416118820216,-4.0870240692162625,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,37
Dean Kremer,BAL,pitcher,SP,atc,19350,665152,,,109.588,,,,,,7.08736,0.0,4.39572,1.28416,94.1621,0.0,0.0,0.0,0.0,0.0,2.3624533333333333,0.0,2.6394421864050455,-0.0070216766201133,0.4227379125368823,5.417611755655147,0.8021974434567074,4.508468621148107,True,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-1.0,-0.22180480425420912,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Daniel Lynch IV,KCR,pitcher,RP,atc,21537,663738,,,55.8122,,,,,,2.86756,0.177845,4.2316,1.33003,42.8581,0.0,0.0,0.0,0.0,0.0,0.9558533333333332,0.0277733571344168,1.2013482831114226,0.0701558188028386,0.1031993965451164,2.358330188927128,-2.257084123271312,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Jorge Soler,LAA,hitter,DH/OF,atc,14221,624585,474.883,416.805,,55.5154,20.8411,58.9734,0.91959,0.22619,,,,,,1.7444674011526762,1.7123806915439916,1.911921755811052,0.0887714605321063,-0.2308666263221661,0.0,0.0,0.0,0.0,0.0,5.226674682717659,0.9204090016193752,5.172835112191622,False,-1.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.19331758664472892,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Travis Bazzana,CLE,hitter,2B,atc,sa3025129,683953,210.592,183.381,,25.5526,4.50957,19.4383,3.97618,0.215567,,,,,,0.8029425657510146,0.3705226977062649,0.6301910465732342,0.3838355201106478,-0.1993162106818971,0.0,0.0,0.0,0.0,0.0,1.9881756194592648,-2.31809006163902,0.0,False,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Christian Moore,LAA,hitter,2B,atc,34979,695681,315.918,283.341,,34.0697,8.51829,31.2376,5.52559,0.220833,,,,,,1.0705764709801484,0.6998937350222526,1.012725178458819,0.5334058597870808,-0.2330987757488165,0.0,0.0,0.0,0.0,0.0,3.083502468499484,-1.2227632125988004,0.0,False,-1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Taylor Walls,TBR,hitter,SS,atc,22458,670764,255.734,226.42,,28.7463,4.00263,22.83,11.3108,0.213029,,,,,,0.9032986027976956,0.3288706607326258,0.7401501979734306,1.0918738087479731,-0.2749279730041252,0.0,0.0,0.0,0.0,0.0,2.7892652972476,-1.5170003838506845,0.0,False,-1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Javier Báez,DET,hitter,SS,atc,12979,595879,341.852,321.984,,36.2406,8.33397,38.9964,4.97175,0.231348,,,,,,1.138792934901193,0.684749332420404,1.2642660175318043,0.479941614089431,-0.0950166374547611,0.0,0.0,0.0,0.0,0.0,3.472733261488071,-0.8335324196102132,0.0,False,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Tayler Saucedo,LAA,pitcher,RP,atc,17888,642048,,,21.9587,,,,,,0.849558,0.0308479,4.45415,1.41155,19.5585,0.0,0.0,0.0,0.0,0.0,0.283186,0.0048173957296903,0.5482410651716889,-0.0117347556181749,-0.0377778228991146,0.7867318823840895,-3.8286824298143505,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Camilo Doval,NYY,pitcher,RP,atc,21992,666808,,,61.5448,,,,,,3.95993,4.58381,3.64761,1.30573,68.5517,0.0,0.0,0.0,0.0,0.0,1.3199766666666666,0.7158356555782366,1.921561317449194,0.3666704096608704,0.1792831932808364,4.503327242635804,-0.1120870695626354,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Cristian Javier,HOU,pitcher,SP,atc,17606,664299,,,137.779,,,,,,7.73504,0.0,4.68958,1.34009,124.868,0.0,0.0,0.0,0.0,0.0,2.5783466666666666,0.0,3.5001541695865455,-0.3347308949503592,0.1940697327024053,5.937839674005258,1.3224253618068182,7.432226687017898,True,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,-3.0,-0.13454917915067516,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
